window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_90d,USDC,PC9,11,32,10,2.5,0.9090909090909091,0.2631578947368421,0.4081632653061224,0.9994413407821229,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9961579838181819
rolling_90d,USDC,PC7,10,32,9,3.0,0.9,0.24324324324324326,0.3829787234042553,0.9994413407821229,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9965668649399999
rolling_90d,USDC,PC4,11,32,9,2.5,0.8181818181818182,0.24324324324324326,0.375,0.9988839285714286,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9971157102818181
rolling_90d,USDC,PC3,8,32,8,3.0,1.0,0.2222222222222222,0.3636363636363636,1.0,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",0.9951587962375
rolling_90d,USDC,PC6,8,32,7,2.3333333333333335,0.875,0.2,0.32558139534883723,0.9994416527079844,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9959429161
rolling_90d,USDC,PC10,8,32,7,2.5,0.875,0.2,0.32558139534883723,0.9994422755158952,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]",0.9947787544500001
rolling_90d,USDC,PC1,9,32,7,3.5,0.7777777777777778,0.1891891891891892,0.30434782608695654,0.9988833054159687,"[Timestamp('2023-03-20 00:00:00'), Timestamp('2023-03-21 00:00:00')]","[Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-20 00:00:00')]",1.0006353448222223
rolling_90d,USDC,PC2,6,32,6,3.0,1.0,0.17647058823529413,0.3,1.0,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",0.9936400186333335
rolling_90d,USDC,PC8,7,32,6,3.0,0.8571428571428571,0.17647058823529413,0.29268292682926833,0.9994422755158952,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-20 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",0.9944451016428572
rolling_90d,USDT,PC10,12,28,9,1.0,0.75,0.32142857142857145,0.45000000000000007,0.9983351831298557,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",1.0022518328166667
