,0,1,2,3,4,5,6,7,8,9
percent_change_24h,-0.06901717945937835,0.36503527239716316,-0.06663468895402302,-0.05977301080755376,-0.09050874347665483,-0.307122052408481,0.06318469668310829,-0.029245351635941327,0.2658357005781273,0.43152058356067785
percent_change_7d,-0.0891111764667274,0.38996294075588467,-0.023839831491863084,0.03095922147940343,-0.08583141870210632,-0.23411373249545117,0.02103809469795917,-0.051213787316014725,-0.00541425870148414,0.07345173184017972
percent_change_30d,-0.07686618321098544,0.4050051073381218,-0.08747197247948857,-0.025815138020220525,-0.05658189786651823,-0.15015377215266515,0.019219642472541515,-0.04546543184101566,-0.12299305401364065,-0.2020076373223673
volume_percent_change_24h,0.038055510672812216,-0.03464974364434141,0.2690992247325639,0.435730579333215,-0.10613265471884095,-0.16607739239922392,-0.07837930419077128,-0.029535959335466447,-0.4327766817540905,0.2200823356265093
volume_percent_change_7d,0.015630369275577413,-0.013898018248365484,0.2695004726339766,0.4913312240918033,-0.21086006691118506,-0.01363946919070648,-0.05693156890471627,-0.16976467882707255,-0.12059590867305266,-0.03488802694894998
volume_percent_change_30d,-0.08378606909369439,-0.09103541343525902,0.30325355574087115,0.4058351301937131,-0.17511434217063634,-0.17887298112612107,-0.06285865673929669,0.052538762087132984,0.45241087145351583,-0.06728562221837764
market_cap_percent_change_24h,0.29035283142782337,0.0784750860794361,0.14451325500337775,0.05442873571147957,0.5339986024179698,-0.19741088990839417,-0.19298130664895183,0.09744400847501551,0.06760700346523071,-0.0033881251069829443
market_cap_percent_change_7d,0.4153001391832763,0.13151441023679256,0.04038628008098557,0.013939268422519038,-0.019739909079442865,0.08968342507751852,0.2659430147089757,-0.17792356140921212,-0.21115107238555317,-0.04458885201154279
market_cap_percent_change_30d,0.4153761897808041,0.07375597596563845,-0.04404820097145998,0.018237080968005377,-0.24183203257680058,0.12064409056190141,0.05391292199861774,0.013713697538965003,0.29248592985128286,0.033647603458380755
circulating_supply_percent_change_24h,0.2869667871522233,0.08941781814770355,0.1450391423902037,0.05252677331601109,0.5312238960746848,-0.2078342686898666,-0.1936632415113508,0.09791995870110977,0.07611441866528061,0.010204087607121753
circulating_supply_percent_change_7d,0.414708501943341,0.13638411154556035,0.03741752673335524,0.01584818239651454,-0.02014625954869037,0.08731983076619887,0.26198559833632246,-0.17527000041940322,-0.20948168390118282,-0.04743026970518136
circulating_supply_percent_change_30d,0.4155316840438606,0.07618343404612797,-0.04760060751675583,0.020137743022381117,-0.24224690173206917,0.11987788614894564,0.05015546841962333,0.016178231303910436,0.29229066823058936,0.029405439825178452
realized_daily_volatility,0.013616457147778278,0.018707066291769915,0.0948895292836183,0.051924329234036073,-0.05655715232165148,-0.0742823958404483,0.46449111242488,0.8518289152670088,-0.13832697255099974,0.030631470513296115
peg_error,-0.14334319826815664,0.48295828484914327,-0.06158351611105282,0.11203225221487552,0.038659113607916136,0.041270482904862404,0.02988861412699696,-0.007538790344418892,-0.005572617817366168,0.03461198379219806
abs_peg_error,-0.10832742547840034,0.42353359582074374,0.1372861302273458,-0.050636238149234965,-0.06392600453104481,0.10239762348089518,-0.14389517249499223,0.0525949293303618,-0.024995180312404813,-0.16325258154526995
price_deviation_5d,-0.08085417393699644,0.2386871837577804,0.2778232061492898,0.008243116078070042,0.05290267952263249,0.48137427888939344,-0.18825957363182647,0.14159800487576987,-0.07431617483083466,-0.38552090460147415
price_deviation_30d,-0.07933261437337757,0.08586491881773953,0.19801401550401612,0.07468744814574459,0.15326625690250276,0.5922909876187469,-0.027714979302926282,0.05265643357695441,0.19277851270742394,0.5555575818596004
downward_price_deviation_5d,0.08071608485696616,-0.03514763843406434,0.41270349843485493,-0.3606903099089446,-0.26195881144840794,-0.1483195137603189,-0.23959933794237923,0.12515686786601843,0.08849810210272542,-0.09605021384970154
downward_price_deviation_30d,0.11148231603070359,-0.0027274790748887615,0.3714478208890897,-0.42057165901453336,-0.22356096052054644,-0.12444907012173466,-0.16318920825522984,-0.020172496070501922,-0.11510250276180019,0.12049216572602368
fear_greed_index,-0.161681160488492,-0.014534645282135389,0.30426971029948374,0.0018415468304584964,0.18728071552219125,-0.06351823904829636,0.5356997086572336,-0.23644031611022104,0.358004532053995,-0.34710316924096224
fed_funds_rate,0.16117074042015642,0.029927030511549515,-0.3902023369958493,0.24796880367410312,-0.14418154673388026,0.006374009149456677,-0.34315411806883894,0.238450709203434,0.16162448286090944,-0.2770809402540871
