,0,1,2,3,4,5,6,7,8,9
Unnamed: 0,-0.32407712917002396,-0.2267024382445072,0.023459241098091783,-0.1655295630387059,-0.12174789153923912,0.11239299132499288,0.08515501871533525,0.06930409143408084,-0.06926065502893397,-0.09251649736622021
percent_change_24h,-0.07812889506649634,0.35186370925481164,0.11244653703448854,-0.3994470965864754,0.09610371513529063,0.161839888781645,0.04398294010238594,-0.13215931254374227,-0.09034378389057204,-0.1302013709599422
percent_change_7d,-0.09793089554198153,0.3163745460025306,0.20411516648231656,0.026795309786549554,-0.14916799449574977,-0.07546298875877377,-0.17754622042386775,0.4159800290386589,-0.0739030070271029,-0.3155847334636515
percent_change_30d,-0.10658095119083436,0.2872380866741143,0.21615840249429788,0.24757902250235228,-0.006573243103015699,0.35265572634859194,-0.22392005373808302,-0.02456710525742285,-0.010846852945159361,0.16171798478675903
volume_percent_change_24h,0.06418363080889229,0.19401011872251514,0.022152818458404097,-0.3115830772921413,-0.0012515710044167954,0.23811390534782378,0.5664116727565282,-0.026797169693995166,0.22533848650329064,0.47325007797537155
volume_percent_change_7d,0.052335192128852785,0.19763361062383775,0.06218900651189923,0.22636011634807296,-0.23783598830763503,-0.027576620074529774,0.548167126622684,0.4356641819274791,0.1594178747872871,-0.2787739161379832
volume_percent_change_30d,0.08588438112898478,0.18812652910693742,0.03269991621896777,0.4327003735004696,-0.19792739586688832,0.3955726794352748,-0.025267507689927318,-0.22793923711919076,-0.32754466865473525,0.19693336978081502
market_cap_percent_change_24h,0.1188696298145407,-0.3320776101493979,0.27803592391632903,0.1782897754104428,-0.1921674957264229,-0.1017162146498677,-0.12349696097744109,0.19497205596926787,0.22196466731334993,0.3304701643590446
market_cap_percent_change_7d,0.11458143008445873,-0.20051069777715635,0.44372347585114946,-0.07085884010714764,-0.027945321933711947,-0.00922424061061863,0.15514609838608762,-0.3065753980150969,-0.08800444415549853,-0.2366647849041275
market_cap_percent_change_30d,-0.26798278380775675,-0.1491722077558636,0.10626257885913698,0.1573907362438529,0.47239738218732547,0.15586261849628588,0.07783167810148366,0.011567047434838829,0.19751400249224085,-0.0690499795674511
circulating_supply_percent_change_24h,0.06090537647973055,-0.08073613796888011,0.4743947263790367,-0.13408086486842571,-0.15989432771283998,0.0024420103340218264,-0.1268023525373565,0.1253224540194188,0.20868184432404452,0.3106928356956809
circulating_supply_percent_change_7d,0.09386852589827557,-0.13880457962052645,0.48689574321068185,-0.06767288272800208,-0.05559408928685913,-0.02335697240691118,0.12249804752817191,-0.2339403037933623,-0.10194274604811165,-0.29343709685415365
circulating_supply_percent_change_30d,-0.2705208488962586,-0.13629100094792088,0.11416829657902919,0.16509064997142853,0.4687108230949378,0.16730295354508085,0.06882816976631526,0.010383030302993234,0.1961162651251834,-0.06275896784789559
realized_daily_volatility,0.28607073055932725,-0.12835985125562724,-0.09891898317182257,0.13297005317220945,-0.0427086319598742,0.33668070036194647,0.2293135966800839,-0.12706268950499353,-0.07484774697603198,-0.21514809617713135
peg_error,-0.19262347065013832,0.34826001225034214,0.2409623305070675,0.052259819987771544,0.02516053145634964,0.08919271073694901,-0.13440061639398082,0.0007247628558516306,0.1598633920532279,-0.05060016845740176
abs_peg_error,0.23103813574543527,-0.2719879716677334,-0.08616131310847841,0.21348351548507533,-0.01818788099941855,0.2991053782218897,0.002345980928654792,0.2202819222709598,0.06995817615654315,-0.115581596398059
price_deviation_5d,0.2891882441823454,-0.03164006539362332,0.0317074268726468,-0.22620838218951136,0.1208704656617989,0.394580614139699,-0.2522534701156118,0.21414761939032434,0.12247846907558052,-0.14681923010131687
price_deviation_30d,0.2841462656951967,0.1554976323328662,0.06169288949967283,0.1487395419057668,0.43670597426907765,-0.15173525131752416,0.04898814714728446,0.13681281113585556,-0.035027086237898845,0.07110562798052418
downward_price_deviation_5d,0.28400987942267736,-0.05815161920298862,-0.06442538377958108,-0.3873025578617007,0.07892374262121252,0.24732844589822656,-0.19722442203114984,0.2148755646528762,-0.06259835849649409,-0.04143446595121598
downward_price_deviation_30d,0.2928665168118532,0.11376988489849307,0.14610432702229478,0.05270174951859231,0.32923418072489286,-0.22854446754753457,0.10125526878096283,0.17673474185655108,-0.2613080353195305,0.11434803153120644
fear_greed_index,0.22489382435154773,0.18964740544514275,-0.141293516562455,0.07662793203750976,-0.10067849242475937,-0.0721092124546621,-0.13251448310321953,-0.3226653138345065,0.6964436771646777,-0.2191722205988323
fed_funds_rate,0.3394287360850404,0.15429003582434697,0.08251125566881937,0.07842322766136188,0.1257744987889944,-0.21405114780897458,-0.05105233263644328,-0.21946798408402776,0.006557612591954983,0.008188268588972598
