,0,1,2,3,4,5,6,7,8,9
percent_change_24h,-0.07486625900964942,0.0048879690496036795,0.4647001102199446,0.01889217450707601,-0.04903224892161909,0.17644567384702511,-0.024623851412675472,0.02581470993131895,0.48260662334150445,0.019871048236414748
percent_change_7d,-0.12463271168638779,-0.01908742805229168,0.47373464816043254,-0.04697330189009881,-0.058690838881707647,-0.07678078584573614,-0.049125105190497606,0.06898730848081443,-0.10226418291829056,-0.10975465271731186
percent_change_30d,-0.15774843673668879,0.013999371826623926,0.47210720006757617,-0.05426672426950623,0.022973249885272783,-0.04653123622189109,0.11000692762873902,-0.03557210577480225,-0.15556610308135088,0.06291011048605148
volume_percent_change_24h,0.08637469956825157,-0.05340834284427971,0.06422490486681251,0.5199439923082412,0.149619736859468,-0.00040468636926579895,0.06804165664272248,0.22891113814458594,-0.032521955701847106,0.6721714631764527
volume_percent_change_7d,0.09949671813012749,-0.05469458025258485,0.05255481214694861,0.5704362555399021,0.14910807920415456,0.038911621050789505,0.104774880595779,-0.02513303773966145,0.1990222007987988,-0.04232449795082101
volume_percent_change_30d,0.09063184954502888,-0.046167883411583385,0.08777345749442443,0.5216142558766957,0.12342098631600731,-0.04414228612402597,0.06028748657300292,-0.13803343118573796,-0.20953746404222373,-0.6598505312418581
market_cap_percent_change_24h,0.09024569734546538,0.339628722433533,0.024763396645104217,-0.09816679349831285,0.5389957206322611,-0.09870812323191885,-0.23331891824955023,0.09180762622771518,0.03518504781907386,-0.03621137194268629
market_cap_percent_change_7d,0.16491774603185944,0.4177532550758205,0.04015488633321953,-0.03790261374221595,-0.0288973950736179,0.1691334711734953,0.42869168094190013,-0.2423123598782693,-0.0933491399329396,0.07246065091588388
market_cap_percent_change_30d,0.18075618297575013,0.3525786222850687,0.029481141897616456,0.1053192913372406,-0.3886650989379806,-0.042980859484044974,-0.17307458348486948,0.34749503594283376,0.04893903400380813,-0.09000875435165796
circulating_supply_percent_change_24h,0.08544561548810767,0.34038006556325906,0.055353009537084705,-0.09698103160020369,0.5367295240583289,-0.08731040573368307,-0.2355961451785261,0.09319049837322044,0.06722891844842555,-0.03458148865373332
circulating_supply_percent_change_7d,0.16191598891850986,0.4180933388485977,0.0526703748828597,-0.03948743085366873,-0.02962544277616971,0.16782801842944448,0.42886351696439223,-0.24148216142427725,-0.09661542335823414,0.06989890266473259
circulating_supply_percent_change_30d,0.1788026095147218,0.3534899160624493,0.03628702500897095,0.1046520264773416,-0.38880741216526904,-0.04349064684379225,-0.17147621447616243,0.34772697414654374,0.046789091499903276,-0.08925786145115461
realized_daily_volatility,0.019948590748816955,-0.017412685292537228,0.04237914263701741,0.03697350443064235,0.01712431242531283,0.8546044328495589,-0.41563043723172466,-0.09211120927127417,-0.22013210673394093,0.008312193716094238
peg_error,-0.27709590259867045,0.041893992987460785,0.43843847222472165,-0.024580136444329187,-0.0003357305621602992,-0.014350753605299436,0.03226397454834777,-0.017155675522294436,0.08093994619636306,-0.00990325088772475
abs_peg_error,0.30275527916664485,-0.1306944475935546,-0.013666429684270292,-0.11194270768649556,0.030251024792140795,-0.008376626992628967,0.09943933897503351,-0.09507560229860976,0.44927295518394245,-0.11111312519681486
price_deviation_5d,0.3586940907534064,-0.1598314718709353,0.12595949231209308,-0.10904215617794046,0.03001822790918658,0.09211996184118325,0.03818004852202696,-0.06276186118676236,0.2595415319395985,-0.034073493898298245
price_deviation_30d,0.3393203590823615,-0.1787513984640145,0.19405243094832192,-0.12730770718165557,0.02520833034799106,-0.09090898007554296,-0.010934086042457263,0.0037470614314140836,-0.21658333162195645,0.0656061108589876
downward_price_deviation_5d,0.37861796168408673,-0.1365693271717829,0.01670522113350157,-0.046473585615545265,-0.017811199943667293,0.11482665702998712,-0.04354355432174894,-0.020915029829929398,0.2281952792714985,-0.008352927164087441
downward_price_deviation_30d,0.35338716065555015,-0.16580659522873623,0.1794141024380889,-0.09049468682613858,0.006608400413003504,-0.0982974665735868,-0.07483787378509726,-0.013550795457927244,-0.2832285245724614,0.07282836696120057
fear_greed_index,-0.024166013484848453,-0.17083187015763046,-0.034382529621027086,-0.16575087006755515,0.2170488589469084,0.29686990321826545,0.48284398304670456,0.7217852778123679,-0.08217057653580896,-0.2030807900875978
fed_funds_rate,0.3368102420386125,-0.09840448736559754,0.17469849915814453,-0.046547106725763655,-0.03187194298601636,-0.1452977028949093,-0.05238383856018834,0.045261406383969804,-0.3306036953822349,0.03587085125294256
