,0,1,2,3,4,5,6,7,8,9
percent_change_24h,-0.04113884144262601,0.36251567199447793,-0.20016056588880854,-0.050656390809281235,-0.12654495571997024,0.3300037410572036,0.46039270833424917,0.3534969577495158,0.19482305954861093,-0.045556602120268255
percent_change_7d,-0.06989426947430566,0.40891009384278565,-0.1652035394640054,0.09884618290831218,-0.07193464958304116,0.053739430067670534,-0.10876984987498908,-0.13170914728304278,-0.10756089915559558,-0.33579279183116384
percent_change_30d,-0.12115776395504739,0.36806427297417155,-0.2092140619651543,0.07441381441351896,-0.026782439561076555,-0.08804924855622526,-0.05840777619371558,-0.08478778468318003,-0.17373424394794565,0.6861581735572991
volume_percent_change_24h,-0.010318697450935766,-0.05411338985051055,0.09340085702344741,0.527072249666308,-0.07434574837823708,0.47650106679767823,-0.29588347151953426,0.18400148648210476,-0.5325992464749566,-0.0844024530630701
volume_percent_change_7d,-0.07848009998712246,0.006927811208842636,0.17069199978729374,0.5567143809465306,-0.10346905862799186,-0.03202906426002595,-0.054313292936417915,0.07222008993497298,0.6181535724686458,-0.1329347304699523
volume_percent_change_30d,-0.126483698838738,-9.580854516102817e-05,0.27953606052378704,0.4346302652645295,-0.0008722432544141088,0.024637222436719727,0.31813853214530036,-0.3044836051494568,0.04517064992657559,0.2958883483685101
market_cap_percent_change_24h,0.3006952502799032,-0.03908117246583856,-0.035502371849866904,0.050361303634526476,0.4304942465275744,0.26023012371508164,0.11614212304386512,-0.24464997306625158,0.07046166427949278,0.07654526857710103
market_cap_percent_change_7d,0.3523157988808468,0.06444925699344468,-0.12790727018772863,0.03594769604433702,0.029482299746189867,0.014517868689472422,-0.05718632238115003,0.027190640812201985,-0.08150331084901442,-0.06547266836391324
market_cap_percent_change_30d,0.3324019655032792,0.08215214709622791,-0.08210631199506326,0.17454285837536354,-0.16683181517205772,-0.2687979618475697,-0.04421533601568009,-0.016640026958666905,0.038097361910050684,0.009259835790001487
circulating_supply_percent_change_24h,0.2979321585672301,0.012398186259392967,-0.06464204623387651,0.04356961299131018,0.41664454504606757,0.31033092970925513,0.18353178594514127,-0.1964011098759486,0.09908437842877153,0.07082171260732346
circulating_supply_percent_change_7d,0.35008006540639025,0.0783724492098214,-0.13358764813469856,0.039335759944879506,0.027032121205453032,0.01634668092560833,-0.0609134690186406,0.022705087562638927,-0.0852240626907537,-0.07695572325398736
circulating_supply_percent_change_30d,0.3313993108933228,0.08629280133468714,-0.08450152777353645,0.17553998556004913,-0.16729821096641337,-0.27004428060330676,-0.04490499845157827,-0.017595881080480505,0.03620944364522706,0.01686852891354481
realized_daily_volatility,-0.01595550353853554,0.0630762404235761,0.1932745777715087,0.14276757425850883,0.5693145427391937,-0.36345034483995664,0.014647165434057563,0.6277306808247639,-0.11192978858538624,0.11598860695526432
peg_error,-0.2386995197308811,0.3290163780513627,-0.26722264847739535,0.053486420221742284,0.118372731551405,0.024910473730561752,-0.09958380730712761,-0.05487785087538401,0.034308998966233795,0.014065141668921805
abs_peg_error,-0.06205929942709294,0.49446740573492715,0.08034351501477807,0.0030953427232479993,0.11463529677632843,0.003395104989120755,0.005595170430900583,0.040584999814866324,0.0585591252422928,-0.17913790531918228
price_deviation_5d,-0.07333487681050906,0.2854385960739748,0.3150754735622937,-0.054831741817478595,0.26856422476822456,-0.19854642103772435,-0.3055729501721286,-0.4129248252884069,-0.016930738708401876,-0.19123528830330871
price_deviation_30d,-0.12395247557078155,0.06310405633610733,0.3661746405898821,-0.27984783561866505,0.0038162298757713937,0.3883917988126085,-0.31033355712129324,0.10535987123285506,0.20949978179037929,0.19916598285866263
downward_price_deviation_5d,0.23194321705577006,0.17909616786056473,0.3698333829184376,-0.1137362292903955,-0.03518944143377911,0.034199174671557774,0.2217013279058878,0.08250417661891357,-0.0834691100459529,-0.2045528338298773
downward_price_deviation_30d,0.19081923345005503,0.19447755075431195,0.39345871960596684,-0.11836448826870859,-0.2330266981842745,-0.001138252006922894,0.08958148895431226,0.02751364857197256,-0.14827666893020416,0.06432524551604386
fear_greed_index,-0.27060727303235826,-0.04422232201114308,0.11709865708673942,0.05627618213581874,0.007348310264372536,-0.13386355835389624,0.5152468802704758,-0.1748487951237547,-0.3612686173588628,-0.18119411217808118
fed_funds_rate,0.25502089841324915,0.15072040395335845,0.25587717987473957,-0.047386005897621306,-0.2579024563599652,-0.0020388278203939316,0.021490300255785168,0.00212899414586408,-0.015633038852073778,0.2824267764533322
