PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-1.2984072605307273,2.3176560279711858,-0.26717165453776814,0.8113736538941174,0.7481492554626971,-1.7303584830597891,1.183798318754128,0.6877626235357255,-0.24958819848954072,-0.08383579889582103
-1.2051246791572119,0.3101616041573956,0.5225100658750511,0.7075903211208701,0.5752796004508004,-1.4633669180252762,1.2041647190810312,0.0015947464498851198,-0.5109668054775658,-0.17860549611471485
-0.6994378593075447,2.1480169580159076,0.9447424626443379,3.646596653810657,-0.2538444209198581,-1.1534801168708848,0.32334101838485485,0.4424327608249616,0.1419239266750796,-0.31151188702406274
-2.2550040255673354,2.45844017184811,-0.28087231621905345,1.6713376671886007,-1.2883500922998714,-2.1446315977977637,1.1131239641023427,0.4195702671568045,0.2360813206173999,-0.7185652976722231
-1.8513000698884072,1.9072618911788064,0.4366748191686884,2.314343894361495,-0.6397875490590782,-1.8923913090876388,0.9147550040362105,0.952948405976022,0.25740740908036813,-0.8401016105257855
-2.369726388226286,1.043051048362203,0.4972129927318076,1.538447800623315,-1.035285611976963,-1.8334585114474395,0.7501700691910029,0.6102765260107572,-0.1738505972156293,-0.3181424813734187
-2.49729982546823,1.8974458370192302,0.2308987689501268,1.4400587980347141,-0.411380104999766,-1.9393081612046947,0.7458848303917779,1.0210808859586278,-0.302063295097999,-0.23187311344587472
-3.690838363029689,2.3768199010881763,-0.15529549598498008,1.654892980351497,-2.0561764352341294,-2.3370603280783055,0.5742211434742793,0.9680506855971949,-0.380178533038023,-0.13521954098814823
-0.8339515281738418,-1.6563769038805205,3.3941093606288937,6.422003774506365,-2.3593947972375053,-1.662637191105972,0.056951483969059406,1.1474613798402813,0.3422447831354378,-0.6973106108305911
-3.304929376479097,-1.0013539236516478,0.6320075794138141,2.057616623658512,-2.947868468194524,-2.1711509882504467,0.4409493576392393,1.2871002911346603,1.2473852584312648,-1.111622818569429
-4.877634368886952,-2.4931552451256773,0.509613100006233,2.449549380429358,-5.560714115356781,-2.4546532185297987,0.2580896257302904,0.885587863686133,1.4447693835215232,-1.2552564251248037
