,symbol,timestamp,timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,circulatingSupply
575,UST,2022-06-23 23:59:59,2022-06-23 00:00:00,2022-06-23 23:59:59,2022-06-23 11:29:00,2022-06-23 00:03:00,0.00814895037607,0.00857165939211,0.0081428212794,0.00852588443549,9468493.68,87427159.86,10254321474.4
576,UST,2022-06-24 23:59:59,2022-06-24 00:00:00,2022-06-24 23:59:59,2022-06-24 13:20:00,2022-06-24 00:16:00,0.00852836333062,0.0168202977,0.00849550331851,0.0138261759,15871852.73,141778064.79,10254322378.21
577,UST,2022-06-25 23:59:59,2022-06-25 00:00:00,2022-06-25 23:59:59,2022-06-25 14:55:00,2022-06-25 02:15:00,0.0138982764,0.0155700944,0.00919067523578,0.0097378956415,13018569.71,99855471.24,10254317248.37
578,UST,2022-06-26 23:59:59,2022-06-26 00:00:00,2022-06-26 23:59:59,2022-06-26 23:40:00,2022-06-26 00:00:00,0.00974089400268,0.0236279091,0.00974089400268,0.0231807375,32407771.57,237702686.32,10254319401.86
579,UST,2022-06-27 23:59:59,2022-06-27 00:00:00,2022-06-27 23:59:59,2022-06-27 12:10:00,2022-06-27 03:20:00,0.0231901309,0.0431348859,0.0142250568,0.0204345089,87334520.2,209542045.49,10254322575.19
580,UST,2022-06-28 23:59:59,2022-06-28 00:00:00,2022-06-28 23:59:59,2022-06-28 10:19:00,2022-06-28 02:18:00,0.0204360063,0.0589653298,0.0175232695,0.0421609148,175155205.19,432331635.88,10254322943.26
581,UST,2022-06-29 23:59:59,2022-06-29 00:00:00,2022-06-29 23:59:59,2022-06-29 04:44:00,2022-06-29 00:50:00,0.0423204149,0.0896611345,0.0398600342,0.0810992699,438090914.25,831618218.29,10254324352.04
582,UST,2022-06-30 23:59:59,2022-06-30 00:00:00,2022-06-30 23:59:59,2022-06-30 00:01:00,2022-06-30 23:23:00,0.0809772201,0.0812162401,0.0441473209,0.0468143029,199019652.97,480049046.92,10254324366.35
583,UST,2022-07-01 23:59:59,2022-07-01 00:00:00,2022-07-01 23:59:59,2022-07-01 23:04:00,2022-07-01 17:37:00,0.0468062761,0.0696216503,0.0413621001,0.0635269212,174358602.68,651425658.39,10254324408.38
584,UST,2022-07-02 23:59:59,2022-07-02 00:00:00,2022-07-02 23:59:59,2022-07-02 00:55:00,2022-07-02 03:44:00,0.0636266331,0.0649493928,0.0539234086,0.056614173,166359782.49,580540096.28,10254324410.29
585,UST,2022-07-03 23:59:59,2022-07-03 00:00:00,2022-07-03 23:59:59,2022-07-03 23:58:00,2022-07-03 01:52:00,0.0566085814,0.0657459132,0.0551420012,0.0656049807,80395876.7,672734752.86,10254324383.58
586,UST,2022-07-04 23:59:59,2022-07-04 00:00:00,2022-07-04 23:59:59,2022-07-04 00:23:00,2022-07-04 05:04:00,0.0656216578,0.0682538457,0.0628503856,0.0645308876,76004322.79,661720726.94,10254325515.55
587,UST,2022-07-05 23:59:59,2022-07-05 00:00:00,2022-07-05 23:59:59,2022-07-05 00:00:00,2022-07-05 19:17:00,0.0644940919,0.0644940919,0.0552047984,0.0570766442,58561680.93,560233043.87,9815451691.79
588,UST,2022-07-06 23:59:59,2022-07-06 00:00:00,2022-07-06 23:59:59,2022-07-06 00:41:00,2022-07-06 15:10:00,0.0570727368,0.0587672633,0.0484936412,0.0516000737,52320572.91,506478136.37,9815453736.64
589,UST,2022-07-07 23:59:59,2022-07-07 00:00:00,2022-07-07 23:59:59,2022-07-07 15:16:00,2022-07-07 11:17:00,0.0515760909,0.05651881,0.0489167289,0.0526168947,50033973.23,516458694.2,9815453707.42
590,UST,2022-07-08 23:59:59,2022-07-08 00:00:00,2022-07-08 23:59:59,2022-07-08 00:05:00,2022-07-08 19:19:00,0.0526136825,0.0528528927,0.0496761529,0.0500324304,25877081.42,491090993.02,9815453484.14
591,UST,2022-07-09 23:59:59,2022-07-09 00:00:00,2022-07-09 23:59:59,2022-07-09 11:28:00,2022-07-09 02:55:00,0.0500153887,0.0500275796,0.0478088991,0.0487516088,22999509.99,478519148.3,9815453485.98
592,UST,2022-07-10 23:59:59,2022-07-10 00:00:00,2022-07-10 23:59:59,2022-07-10 03:13:00,2022-07-10 00:31:00,0.0487343633,0.0538309975,0.0486614314,0.0511810872,40048584.5,502365552.34,9815452932.1
593,UST,2022-07-11 23:59:59,2022-07-11 00:00:00,2022-07-11 23:59:59,2022-07-11 00:04:00,2022-07-11 23:49:00,0.0511916698,0.0516397626,0.0476593059,0.0477031856,18182507.18,468228336.28,9815452155.51
594,UST,2022-07-12 23:59:59,2022-07-12 00:00:00,2022-07-12 23:59:59,2022-07-12 00:01:00,2022-07-12 23:58:00,0.0477131157,0.0478164741,0.0418352556,0.0418601698,25634726.75,410876485.31,9815451956.21
595,UST,2022-07-13 23:59:59,2022-07-13 00:00:00,2022-07-13 23:59:59,2022-07-13 05:53:00,2022-07-13 13:34:00,0.0418814562,0.0429990318,0.0376105436,0.0395900302,25536645.35,388594066.61,9815452650.81
596,UST,2022-07-14 23:59:59,2022-07-14 00:00:00,2022-07-14 23:59:59,2022-07-14 00:02:00,2022-07-14 11:43:00,0.0395944679,0.0396293572,0.0342105616,0.0357896896,21846056.19,351292060.34,9815454227.11
597,UST,2022-07-15 23:59:59,2022-07-15 00:00:00,2022-07-15 23:59:59,2022-07-15 22:52:00,2022-07-15 01:34:00,0.0357836876,0.0525159263,0.0347085732,0.0500961555,71663430.28,491716550.34,9815454799.45
598,UST,2022-07-16 23:59:59,2022-07-16 00:00:00,2022-07-16 23:59:59,2022-07-16 03:07:00,2022-07-16 23:47:00,0.0501151071,0.0511031701,0.0432360974,0.043343548,40074061.59,425436671.18,9815455595.57
599,UST,2022-07-17 23:59:59,2022-07-17 00:00:00,2022-07-17 23:59:59,2022-07-17 12:34:00,2022-07-17 20:11:00,0.0433515767,0.044976064,0.0426197089,0.0432550146,20423231.3,424567690.54,9815455944.01
600,UST,2022-07-18 23:59:59,2022-07-18 00:00:00,2022-07-18 23:59:59,2022-07-18 16:53:00,2022-07-18 01:03:00,0.0432515774,0.0468751171,0.0424404041,0.0448775859,25054365.31,440494100.71,9815458909.37
601,UST,2022-07-19 23:59:59,2022-07-19 00:00:00,2022-07-19 23:59:59,2022-07-19 00:00:00,2022-07-19 08:43:00,0.04489495,0.04489495,0.0422974585,0.0430012588,18995770.6,422078354.7,9815488344.36
602,UST,2022-07-20 23:59:59,2022-07-20 00:00:00,2022-07-20 23:59:59,2022-07-20 12:14:00,2022-07-20 23:28:00,0.042999564,0.0440870112,0.0387540945,0.0392268862,23739597.44,385031113.25,9815490104.22
603,UST,2022-07-21 23:59:59,2022-07-21 00:00:00,2022-07-21 23:59:59,2022-07-21 19:31:00,2022-07-21 04:22:00,0.0392303339,0.0403673987,0.0376299156,0.0398400778,18583176.21,391049947.28,9815491559.5
604,UST,2022-07-22 23:59:59,2022-07-22 00:00:00,2022-07-22 23:59:59,2022-07-22 00:05:00,2022-07-22 20:23:00,0.0398500774,0.0398928348,0.0377781054,0.0380378566,13278600.03,373360177.41,9815489385.81
605,UST,2022-07-23 23:59:59,2022-07-23 00:00:00,2022-07-23 23:59:59,2022-07-23 17:16:00,2022-07-23 15:58:00,0.0380326553,0.0394523847,0.0361661705,0.0379296036,20071205.69,372297683.12,9815491005.89
606,UST,2022-07-24 23:59:59,2022-07-24 00:00:00,2022-07-24 23:59:59,2022-07-24 12:37:00,2022-07-24 05:00:00,0.0379299035,0.0385310572,0.0367560569,0.0371742613,14684077.16,364883559.92,9815489195.98
607,UST,2022-07-25 23:59:59,2022-07-25 00:00:00,2022-07-25 23:59:59,2022-07-25 00:02:00,2022-07-25 23:59:00,0.0371742014,0.037200922,0.0349988307,0.0349988307,13592237.59,343530593.87,9815487732.1
608,UST,2022-07-26 23:59:59,2022-07-26 00:00:00,2022-07-26 23:59:59,2022-07-26 23:59:00,2022-07-26 13:17:00,0.0349891255,0.0352910944,0.0329198762,0.0352910944,14512487.74,346399305.97,9815487779.78
609,UST,2022-07-27 23:59:59,2022-07-27 00:00:00,2022-07-27 23:59:59,2022-07-27 01:52:00,2022-07-27 17:59:00,0.035318646,0.0416884071,0.035040251,0.0367551269,30905268.54,360769511.3,9815488117.27
610,UST,2022-07-28 23:59:59,2022-07-28 00:00:00,2022-07-28 23:59:59,2022-07-28 03:01:00,2022-07-28 14:02:00,0.0367590456,0.0379098162,0.0361449007,0.0372665671,19208727.27,365789547.67,9815488134.25
611,UST,2022-07-29 23:59:59,2022-07-29 00:00:00,2022-07-29 23:59:59,2022-07-29 06:34:00,2022-07-29 22:05:00,0.037265566,0.0378557185,0.0353271468,0.0356669159,16552271.62,350088187.69,9815488079.9
612,UST,2022-07-30 23:59:59,2022-07-30 00:00:00,2022-07-30 23:59:59,2022-07-30 14:40:00,2022-07-30 06:25:00,0.0356763105,0.0374902397,0.0348595059,0.0352258369,14077450.19,345758822.19,9815489205.92
613,UST,2022-07-31 23:59:59,2022-07-31 00:00:00,2022-07-31 23:59:59,2022-07-31 18:10:00,2022-07-31 23:13:00,0.0352261964,0.0361927875,0.0347967424,0.0349566294,11618512.25,343116500.35,9815491556.97
614,UST,2022-08-01 23:59:59,2022-08-01 00:00:00,2022-08-01 23:59:59,2022-08-01 07:30:00,2022-08-01 00:00:00,0.0349353022,0.0392244693,0.0349353022,0.0359622902,22265002.56,352987554.74,9815491521.11
615,UST,2022-08-02 23:59:59,2022-08-02 00:00:00,2022-08-02 23:59:59,2022-08-02 00:14:00,2022-08-02 14:29:00,0.0359638755,0.0360263565,0.0337081041,0.0342282144,11466418.29,335966732.42,9815491051.52
616,UST,2022-08-03 23:59:59,2022-08-03 00:00:00,2022-08-03 23:59:59,2022-08-03 09:20:00,2022-08-03 23:59:00,0.0342190921,0.034716387,0.0335348994,0.0335348994,8509559.54,329161431.57,9815488875.47
617,UST,2022-08-04 23:59:59,2022-08-04 00:00:00,2022-08-04 23:59:59,2022-08-04 04:49:00,2022-08-04 17:07:00,0.0335344708,0.0343231624,0.0330506772,0.0334064339,8164272.53,327900581.99,9815491931.78
618,UST,2022-08-05 23:59:59,2022-08-05 00:00:00,2022-08-05 23:59:59,2022-08-05 03:07:00,2022-08-05 01:01:00,0.0334006249,0.0340302715,0.0332073789,0.0336902361,8323600.38,330686240.3,9815491929.7
619,UST,2022-08-06 23:59:59,2022-08-06 00:00:00,2022-08-06 23:59:59,2022-08-06 03:16:00,2022-08-06 05:34:00,0.0336865555,0.033852065,0.033139056,0.0335273325,7393752.35,329087262.12,9815491938.78
620,UST,2022-08-07 23:59:59,2022-08-07 00:00:00,2022-08-07 23:59:59,2022-08-07 00:00:00,2022-08-07 11:34:00,0.0335244679,0.0335244679,0.0319844627,0.0323086187,8401865.09,317124985.58,9815491922.55
621,UST,2022-08-08 23:59:59,2022-08-08 00:00:00,2022-08-08 23:59:59,2022-08-08 12:13:00,2022-08-08 23:38:00,0.0323103594,0.0326506151,0.0313959003,0.0314305603,8074193.74,308506410.76,9815491921.98
622,UST,2022-08-09 23:59:59,2022-08-09 00:00:00,2022-08-09 23:59:59,2022-08-09 09:48:00,2022-08-09 16:34:00,0.0314241458,0.0317834117,0.0291574759,0.029808825,11022205.86,292588280.66,9815491920.58
623,UST,2022-08-10 23:59:59,2022-08-10 00:00:00,2022-08-10 23:59:59,2022-08-10 14:20:00,2022-08-10 08:03:00,0.0298060297,0.0308273367,0.028708008,0.0297198164,10039090.6,291714617.34,9815491920.58
624,UST,2022-08-11 23:59:59,2022-08-11 00:00:00,2022-08-11 23:59:59,2022-08-11 01:56:00,2022-08-11 23:40:00,0.0297218424,0.0304654451,0.028865409,0.0288825665,7267133.28,283496597.36,9815491907.65
625,UST,2022-08-12 23:59:59,2022-08-12 00:00:00,2022-08-12 23:59:59,2022-08-12 04:49:00,2022-08-12 13:51:00,0.0288797029,0.0296005606,0.028343627,0.0291012266,8980504.21,285642853.89,9815491911.09
626,UST,2022-08-13 23:59:59,2022-08-13 00:00:00,2022-08-13 23:59:59,2022-08-13 00:13:00,2022-08-13 23:45:00,0.0291028623,0.0291650834,0.027743274,0.0278130154,8061274.87,272998428.37,9815491951.82
627,UST,2022-08-14 23:59:59,2022-08-14 00:00:00,2022-08-14 23:59:59,2022-08-14 17:31:00,2022-08-14 16:34:00,0.0278156493,0.0296528441,0.0264856278,0.0285549749,16825872.93,280281128.84,9815492046.55
628,UST,2022-08-15 23:59:59,2022-08-15 00:00:00,2022-08-15 23:59:59,2022-08-15 00:00:00,2022-08-15 23:48:00,0.0285542231,0.0285542231,0.0260145205,0.0262143809,12544835.43,257307041.46,9815491809.89
629,UST,2022-08-16 23:59:59,2022-08-16 00:00:00,2022-08-16 23:59:59,2022-08-16 08:16:00,2022-08-16 05:20:00,0.0262130185,0.0265612793,0.0259043708,0.025994398,7652416.14,255147802.21,9815491852.16
630,UST,2022-08-17 23:59:59,2022-08-17 00:00:00,2022-08-17 23:59:59,2022-08-17 06:04:00,2022-08-17 23:32:00,0.0259904711,0.0264941707,0.0243523122,0.0244732945,9779797.75,240217422.07,9815491818.3
631,UST,2022-08-18 23:59:59,2022-08-18 00:00:00,2022-08-18 23:59:59,2022-08-18 23:02:00,2022-08-18 11:24:00,0.0244759835,0.0287171355,0.0238802841,0.0266096927,18285870.24,261187221.12,9815491806.08
632,UST,2022-08-19 23:59:59,2022-08-19 00:00:00,2022-08-19 23:59:59,2022-08-19 01:03:00,2022-08-19 23:59:00,0.0265973991,0.0276369024,0.0224141312,0.0224141312,16363713.74,220005722.3,9815491840.77
633,UST,2022-08-20 23:59:59,2022-08-20 00:00:00,2022-08-20 23:59:59,2022-08-20 01:37:00,2022-08-20 20:58:00,0.022404646,0.0231434678,0.0219643747,0.0223945202,9766333.16,219813223.87,9815491544.31
634,UST,2022-08-21 23:59:59,2022-08-21 00:00:00,2022-08-21 23:59:59,2022-08-21 02:01:00,2022-08-21 07:41:00,0.022386922,0.0228066314,0.0223167047,0.0226188851,8586562.68,222015484.13,9815491931.5
635,UST,2022-08-22 23:59:59,2022-08-22 00:00:00,2022-08-22 23:59:59,2022-08-22 03:07:00,2022-08-22 08:38:00,0.0226208804,0.0230686997,0.0219073961,0.0229238828,8699958.63,225009187.01,9815491936.68
636,UST,2022-08-23 23:59:59,2022-08-23 00:00:00,2022-08-23 23:59:59,2022-08-23 16:24:00,2022-08-23 00:15:00,0.0229185619,0.0323656951,0.0228194687,0.0304471476,35143965.08,298853610.48,9815487966.65
637,UST,2022-08-24 23:59:59,2022-08-24 00:00:00,2022-08-24 23:59:59,2022-08-24 04:50:00,2022-08-24 23:57:00,0.0304583683,0.0314455841,0.0266605049,0.0266817421,18081098.17,261894426.33,9815492014.71
638,UST,2022-08-25 23:59:59,2022-08-25 00:00:00,2022-08-25 23:59:59,2022-08-25 21:29:00,2022-08-25 03:56:00,0.0266804304,0.0311241833,0.0264206015,0.0303412579,18825135.85,297814377.36,9815492112.26
639,UST,2022-08-26 23:59:59,2022-08-26 00:00:00,2022-08-26 23:59:59,2022-08-26 00:00:00,2022-08-26 23:53:00,0.0303216533,0.0303216533,0.0253202142,0.0254301186,16024689.91,249609132.12,9815492267.41
640,UST,2022-08-27 23:59:59,2022-08-27 00:00:00,2022-08-27 23:59:59,2022-08-27 11:49:00,2022-08-27 15:43:00,0.0254385568,0.0259925817,0.0247864282,0.0255012901,10851324.41,250307676.87,9815490755.6
641,UST,2022-08-28 23:59:59,2022-08-28 00:00:00,2022-08-28 23:59:59,2022-08-28 02:21:00,2022-08-28 23:56:00,0.025542892,0.0258559534,0.0241989394,0.0242275776,8995972.15,237805610.65,9815492685.88
642,UST,2022-08-29 23:59:59,2022-08-29 00:00:00,2022-08-29 23:59:59,2022-08-29 21:32:00,2022-08-29 01:49:00,0.0242290698,0.0271915671,0.0240243448,0.0268421168,11036982.96,263468489.82,9815488523.58
643,UST,2022-08-30 23:59:59,2022-08-30 00:00:00,2022-08-30 23:59:59,2022-08-30 08:11:00,2022-08-30 15:17:00,0.0268458318,0.0279578545,0.0249004351,0.0260232379,15967284.67,255430793.46,9815488557.42
644,UST,2022-08-31 23:59:59,2022-08-31 00:00:00,2022-08-31 23:59:59,2022-08-31 23:01:00,2022-08-31 10:26:00,0.0260226245,0.0319795215,0.0255330188,0.0306887266,67112349.41,301224844.43,9815488541.06
645,UST,2022-09-01 23:59:59,2022-09-01 00:00:00,2022-09-01 23:59:59,2022-09-01 10:45:00,2022-09-01 00:24:00,0.0306872462,0.041080097,0.0300676065,0.0371115024,205863343.42,364267589.08,9815490225.22
646,UST,2022-09-02 23:59:59,2022-09-02 00:00:00,2022-09-02 23:59:59,2022-09-02 01:10:00,2022-09-02 23:40:00,0.0371191803,0.0387175421,0.0307658591,0.0309910504,73616457.72,304192354.5,9815490302.5
647,UST,2022-09-03 23:59:59,2022-09-03 00:00:00,2022-09-03 23:59:59,2022-09-03 12:16:00,2022-09-03 01:39:00,0.0310037891,0.0331353066,0.0296985144,0.0319000862,53599133.43,313114987.72,9815490323.0
648,UST,2022-09-04 23:59:59,2022-09-04 00:00:00,2022-09-04 23:59:59,2022-09-04 00:13:00,2022-09-04 19:33:00,0.031899305,0.0325310407,0.0296014421,0.0301224151,27699598.47,295666289.65,9815490837.98
649,UST,2022-09-05 23:59:59,2022-09-05 00:00:00,2022-09-05 23:59:59,2022-09-05 23:58:00,2022-09-05 00:26:00,0.0301256611,0.0379433735,0.0299817198,0.0379276345,104002614.56,372278357.98,9815491089.07
650,UST,2022-09-06 23:59:59,2022-09-06 00:00:00,2022-09-06 23:59:59,2022-09-06 17:07:00,2022-09-06 02:14:00,0.0378782293,0.0460940515,0.0353324918,0.0411789491,256145696.76,404191638.96,9815491848.5
651,UST,2022-09-07 23:59:59,2022-09-07 00:00:00,2022-09-07 23:59:59,2022-09-07 17:19:00,2022-09-07 09:18:00,0.0411707779,0.0460170428,0.0380509505,0.0421826312,150566993.19,414043869.07,9815505996.39
652,UST,2022-09-08 23:59:59,2022-09-08 00:00:00,2022-09-08 23:59:59,2022-09-08 15:55:00,2022-09-08 01:16:00,0.0422035835,0.0505589229,0.0417564361,0.0429473305,203517411.89,421549828.11,9815507104.76
653,UST,2022-09-09 23:59:59,2022-09-09 00:00:00,2022-09-09 23:59:59,2022-09-09 21:16:00,2022-09-09 11:13:00,0.0431113019,0.0658844629,0.0406754988,0.0601691925,448383855.85,590591372.24,9815511025.48
654,UST,2022-09-10 23:59:59,2022-09-10 00:00:00,2022-09-10 23:59:59,2022-09-10 06:51:00,2022-09-10 00:38:00,0.0601655874,0.0675190501,0.0573292471,0.0609368404,309788490.64,598126241.45,9815511227.71
655,UST,2022-09-11 23:59:59,2022-09-11 00:00:00,2022-09-11 23:59:59,2022-09-11 02:35:00,2022-09-11 22:06:00,0.061026988,0.064316608,0.0509995123,0.0517399833,127270646.06,507854389.01,9815511261.99
656,UST,2022-09-12 23:59:59,2022-09-12 00:00:00,2022-09-12 23:59:59,2022-09-12 00:49:00,2022-09-12 23:58:00,0.051779252,0.053786985,0.0422419162,0.0422650664,92377408.01,414853179.5,9815509942.39
657,UST,2022-09-13 23:59:59,2022-09-13 00:00:00,2022-09-13 23:59:59,2022-09-13 15:38:00,2022-09-13 00:30:00,0.0422793199,0.0484592745,0.041934691,0.0452802263,97850853.86,444447867.46,9815501086.57
658,UST,2022-09-14 23:59:59,2022-09-14 00:00:00,2022-09-14 23:59:59,2022-09-14 01:39:00,2022-09-14 07:56:00,0.0449065171,0.0460496277,0.0341762037,0.0375273869,93188010.62,368349787.66,9815492568.05
659,UST,2022-09-15 23:59:59,2022-09-15 00:00:00,2022-09-15 23:59:59,2022-09-15 00:01:00,2022-09-15 20:47:00,0.0375296932,0.0375966383,0.0310933994,0.0316291588,51215790.34,310455888.17,9815496208.75
660,UST,2022-09-16 23:59:59,2022-09-16 00:00:00,2022-09-16 23:59:59,2022-09-16 18:58:00,2022-09-16 10:42:00,0.0316397458,0.0367791957,0.0315587481,0.0349232952,69881500.96,342789315.92,9815491761.27
661,UST,2022-09-17 23:59:59,2022-09-17 00:00:00,2022-09-17 23:59:59,2022-09-17 08:05:00,2022-09-17 23:25:00,0.0349160376,0.0351468497,0.0327709303,0.0330844354,33555510.7,324740048.54,9815493142.79
662,UST,2022-09-18 23:59:59,2022-09-18 00:00:00,2022-09-18 23:59:59,2022-09-18 05:59:00,2022-09-18 22:33:00,0.0330889086,0.0337474639,0.0291017179,0.0292543062,29129268.33,287145411.77,9815492119.78
663,UST,2022-09-19 23:59:59,2022-09-19 00:00:00,2022-09-19 23:59:59,2022-09-19 14:01:00,2022-09-19 07:15:00,0.0292924414,0.0368240397,0.0292478586,0.0350307992,76314672.37,343842306.19,9815428535.29
664,UST,2022-09-20 23:59:59,2022-09-20 00:00:00,2022-09-20 23:59:59,2022-09-20 04:12:00,2022-09-20 17:54:00,0.035054477,0.0352861771,0.0317844889,0.0338386957,47868730.04,332139065.98,9815362527.05
665,UST,2022-09-21 23:59:59,2022-09-21 00:00:00,2022-09-21 23:59:59,2022-09-21 12:29:00,2022-09-21 22:24:00,0.033844382,0.0349734264,0.0321313961,0.0326944714,45643563.75,320902343.2,9815186782.36
666,UST,2022-09-22 23:59:59,2022-09-22 00:00:00,2022-09-22 23:59:59,2022-09-22 08:49:00,2022-09-22 21:18:00,0.0327046344,0.0332030673,0.0321246026,0.0322989295,21756755.9,317072921.85,9816824485.36
667,UST,2022-09-23 23:59:59,2022-09-23 00:00:00,2022-09-23 23:59:59,2022-09-23 06:04:00,2022-09-23 15:07:00,0.0322985838,0.0328979485,0.029946173,0.0308422857,32449284.27,302768441.67,9816666791.78
668,UST,2022-09-24 23:59:59,2022-09-24 00:00:00,2022-09-24 23:59:59,2022-09-24 12:26:00,2022-09-24 11:01:00,0.030837368,0.0321014193,0.0298720127,0.0301085382,26441837.48,295565717.72,9816674435.04
669,UST,2022-09-25 23:59:59,2022-09-25 00:00:00,2022-09-25 23:59:59,2022-09-25 08:18:00,2022-09-25 22:04:00,0.0301092738,0.0305509921,0.0278206834,0.0283211077,19694326.61,278017279.51,9816610363.73
670,UST,2022-09-26 23:59:59,2022-09-26 00:00:00,2022-09-26 23:59:59,2022-09-26 10:59:00,2022-09-26 06:51:00,0.0283232245,0.0338386663,0.0264522393,0.0332807209,98885425.5,326694430.19,9816326742.57
671,UST,2022-09-27 23:59:59,2022-09-27 00:00:00,2022-09-27 23:59:59,2022-09-27 05:36:00,2022-09-27 16:54:00,0.0333061311,0.0336573936,0.0304989165,0.0312699622,68254840.65,306950337.47,9816140331.21
672,UST,2022-09-28 23:59:59,2022-09-28 00:00:00,2022-09-28 23:59:59,2022-09-28 09:51:00,2022-09-28 09:00:00,0.0312673352,0.0326196976,0.0293462206,0.0311090665,43141045.96,305362733.84,9815875818.2
673,UST,2022-09-29 23:59:59,2022-09-29 00:00:00,2022-09-29 23:59:59,2022-09-29 04:12:00,2022-09-29 23:27:00,0.0311190308,0.0312003705,0.0302117515,0.0305788238,16277543.1,300152831.82,9815708875.01
674,UST,2022-09-30 23:59:59,2022-09-30 00:00:00,2022-09-30 23:59:59,2022-09-30 11:56:00,2022-09-30 00:47:00,0.0306021718,0.0331849123,0.0304516206,0.031965361,29154018.42,313757974.84,9815561744.75
675,UST,2022-10-01 23:59:59,2022-10-01 00:00:00,2022-10-01 23:59:59,2022-10-01 23:09:00,2022-10-01 09:08:00,0.0319529679,0.0325753287,0.0309643899,0.0323204108,19998462.96,317240488.89,9815484440.64
676,UST,2022-10-02 23:59:59,2022-10-02 00:00:00,2022-10-02 23:59:59,2022-10-02 05:29:00,2022-10-02 23:37:00,0.0323133209,0.0342072,0.0319059374,0.0320615631,32104529.62,314696579.27,9815384796.5
677,UST,2022-10-03 23:59:59,2022-10-03 00:00:00,2022-10-03 23:59:59,2022-10-03 10:47:00,2022-10-03 19:20:00,0.0320784959,0.032275429,0.0306067786,0.0312067938,21331638.36,306302939.35,9815264629.34
678,UST,2022-10-04 23:59:59,2022-10-04 00:00:00,2022-10-04 23:59:59,2022-10-04 19:29:00,2022-10-04 01:01:00,0.0312108118,0.0317229408,0.0307569555,0.0309283957,16221031.49,303564960.29,9815089114.69
679,UST,2022-10-05 23:59:59,2022-10-05 00:00:00,2022-10-05 23:59:59,2022-10-05 03:39:00,2022-10-05 14:34:00,0.0309309557,0.0312605762,0.0299099145,0.0302585274,13020303.65,296984522.35,9814903352.23
680,UST,2022-10-06 23:59:59,2022-10-06 00:00:00,2022-10-06 23:59:59,2022-10-06 03:44:00,2022-10-06 23:20:00,0.0302515174,0.0305774719,0.0293561114,0.0294497167,9310561.57,289041662.3,9814751871.06
681,UST,2022-10-07 23:59:59,2022-10-07 00:00:00,2022-10-07 23:59:59,2022-10-07 08:18:00,2022-10-07 18:50:00,0.029455026,0.0301737913,0.0292079931,0.0293764234,11548778.91,288318827.36,9814633427.75
682,UST,2022-10-08 23:59:59,2022-10-08 00:00:00,2022-10-08 23:59:59,2022-10-08 19:59:00,2022-10-08 12:47:00,0.0293855984,0.0296344513,0.0290554443,0.0293281158,8355707.64,287840721.09,9814497556.41
683,UST,2022-10-09 23:59:59,2022-10-09 00:00:00,2022-10-09 23:59:59,2022-10-09 19:23:00,2022-10-09 02:09:00,0.029323634,0.0363019478,0.0289404451,0.0343124708,71334120.48,336752483.11,9814288366.82
684,UST,2022-10-10 23:59:59,2022-10-10 00:00:00,2022-10-10 23:59:59,2022-10-10 21:40:00,2022-10-10 03:27:00,0.0343242143,0.0450877194,0.0330450823,0.0429620021,203948037.96,421607404.77,9813495272.78
685,UST,2022-10-11 23:59:59,2022-10-11 00:00:00,2022-10-11 23:59:59,2022-10-11 11:19:00,2022-10-11 01:04:00,0.0429614452,0.060123381,0.0408803854,0.058018392,456194920.63,569269399.49,9811878272.32
686,UST,2022-10-12 23:59:59,2022-10-12 00:00:00,2022-10-12 23:59:59,2022-10-12 01:52:00,2022-10-12 23:04:00,0.0580850368,0.0620981675,0.0442797244,0.0444262464,296637793.67,435868739.9,9811063838.88
687,UST,2022-10-13 23:59:59,2022-10-13 00:00:00,2022-10-13 23:59:59,2022-10-13 07:17:00,2022-10-13 00:02:00,0.0444281402,0.0535721397,0.0443971605,0.0528682666,278815924.65,518660676.26,9810434688.39
688,UST,2022-10-14 23:59:59,2022-10-14 00:00:00,2022-10-14 23:59:59,2022-10-14 01:04:00,2022-10-14 22:20:00,0.0528234766,0.053371516,0.0459413224,0.0462675917,126286229.77,453891190.45,9810132184.5
689,UST,2022-10-15 23:59:59,2022-10-15 00:00:00,2022-10-15 23:59:59,2022-10-15 01:25:00,2022-10-15 20:34:00,0.0463032184,0.0476846438,0.0411123943,0.0418340884,76027400.9,410391804.46,9809985602.43
690,UST,2022-10-16 23:59:59,2022-10-16 00:00:00,2022-10-16 23:59:59,2022-10-16 03:29:00,2022-10-16 23:58:00,0.0418315995,0.042388057,0.0376700916,0.0376721653,63376116.37,369546471.93,9809536277.24
691,UST,2022-10-17 23:59:59,2022-10-17 00:00:00,2022-10-17 23:59:59,2022-10-17 07:38:00,2022-10-17 02:58:00,0.0376690267,0.0413396801,0.0369818852,0.0384172217,73352417.66,376840143.41,9809146179.74
692,UST,2022-10-18 23:59:59,2022-10-18 00:00:00,2022-10-18 23:59:59,2022-10-18 00:47:00,2022-10-18 22:54:00,0.0384187634,0.038869463,0.0357020334,0.0359520156,30099326.67,352653045.07,9808992324.74
693,UST,2022-10-19 23:59:59,2022-10-19 00:00:00,2022-10-19 23:59:59,2022-10-19 23:47:00,2022-10-19 13:23:00,0.0359530276,0.0405911066,0.0342320157,0.0404826083,87069674.29,397087154.15,9808833246.8
