stablecoin,hit_date,PC,z_score,close_price,matched_depeg_date,lead_time_days,is_matched
DAI,2021-11-10,PC1,8.853692154902186,0.9877538364,2021-11-10,0.0,True
DAI,2021-12-14,PC1,-6.813874066097083,0.9994511007,,,False
DAI,2021-12-15,PC1,-3.4372317950588474,0.9976650101,,,False
DAI,2022-05-09,PC1,4.866829117602891,0.9983388626,,,False
DAI,2022-05-10,PC1,3.308783766629552,0.999920097,,,False
DAI,2022-05-11,PC1,6.236187571086081,1.0012738315,,,False
DAI,2022-05-12,PC1,5.069414242338573,1.0010548216,,,False
DAI,2022-05-14,PC1,3.004069932765922,1.0015318678,,,False
DAI,2022-11-10,PC1,3.456522867634815,1.0022584546,,,False
DAI,2023-02-16,PC1,-3.0327310559727425,0.9982423757,,,False
DAI,2023-03-11,PC1,11.096441794860688,0.973868652,2023-03-11,0.0,True
DAI,2023-03-12,PC1,5.364277883986151,0.9925845914,,,False
DAI,2023-03-13,PC1,3.392721070382889,0.9989164101,,,False
DAI,2023-08-08,PC1,-3.909632828856249,0.9997875439,,,False
DAI,2023-08-09,PC1,-3.758774587265387,1.0000957232,,,False
DAI,2023-08-10,PC1,-3.763557989635874,0.9999651098,,,False
DAI,2023-08-12,PC1,-3.0005154483857286,0.9998857107,,,False
DAI,2023-11-21,PC1,-4.634354780915111,0.9979210507,,,False
DAI,2023-12-15,PC1,-3.521831232371889,0.9982374145,,,False
DAI,2024-08-17,PC1,-6.8671843656007425,0.9999650715,,,False
DAI,2024-08-18,PC1,-3.2344187790846424,0.9998537365,,,False
DAI,2024-08-19,PC1,-3.0845527154808194,0.9999878045,,,False
DAI,2025-12-30,PC1,-3.349458212656452,0.9996807244,,,False
DAI,2021-06-17,PC10,4.550104968520299,1.00150146,,,False
DAI,2021-11-12,PC10,-3.5160406100984143,1.0018698681,,,False
DAI,2021-11-17,PC10,-3.1550623044178288,1.0030699995,2021-11-23,6.0,True
DAI,2021-11-20,PC10,4.061470715640153,1.0074067795,2021-11-23,3.0,True
DAI,2021-12-22,PC10,-3.280424143641445,0.9988737505,,,False
DAI,2022-03-17,PC10,3.399884155447847,0.9995996725,,,False
DAI,2022-05-20,PC10,3.1044933819650242,0.9999594875,,,False
DAI,2023-08-17,PC10,3.4639381141400727,0.9994029141,,,False
DAI,2023-10-30,PC10,3.121763648872763,1.0002208871,,,False
DAI,2023-11-26,PC10,-3.139616687716598,0.9996743367,,,False
DAI,2024-11-25,PC10,3.053397309353129,0.9997035322,,,False
DAI,2025-04-07,PC10,-5.899638985713274,0.9999711691,,,False
DAI,2025-04-08,PC10,-3.9328420315840678,1.0000300455,,,False
DAI,2025-08-01,PC10,-3.6956465412774966,0.9999756479,,,False
DAI,2025-08-06,PC10,3.140533879424369,1.0000846325,,,False
DAI,2025-09-17,PC10,-3.975875432798066,0.999879806,,,False
DAI,2021-04-17,PC2,3.214937579864859,1.0103104,2021-04-17,0.0,True
DAI,2021-04-18,PC2,-4.729093653984476,0.99915892,,,False
DAI,2021-05-19,PC2,3.4210764937926372,1.00063869,,,False
DAI,2021-05-23,PC2,3.117840576565549,1.00182172,,,False
DAI,2021-09-22,PC2,4.2826682976591774,1.0007452826,,,False
DAI,2021-11-23,PC2,3.015539808529934,1.0075260721,2021-11-23,0.0,True
DAI,2022-11-09,PC2,4.274217496796269,1.0002454777,,,False
DAI,2023-02-10,PC2,5.87891267888786,0.9992522412,,,False
DAI,2023-03-12,PC2,-5.472311371179225,0.9925845914,,,False
DAI,2023-03-13,PC2,3.8334000529697763,0.9989164101,,,False
DAI,2023-03-14,PC2,3.053186651158284,0.9989770186,,,False
DAI,2023-06-15,PC2,4.568069225960856,0.9997578219,,,False
DAI,2023-08-07,PC2,4.181085741396782,1.0001027803,,,False
DAI,2024-11-23,PC2,-3.0730625582748217,0.9996117156,,,False
DAI,2025-04-06,PC2,6.242279641064149,1.0000604478,,,False
DAI,2025-04-07,PC2,-3.2310315557791456,0.9999711691,,,False
DAI,2025-10-11,PC2,-3.559046687764717,0.9997615191,,,False
DAI,2025-12-31,PC2,-3.4645406863440593,0.9991602517,,,False
DAI,2026-01-01,PC2,3.2047656732860657,0.9997255624,,,False
DAI,2026-02-04,PC2,3.180192005230694,0.9992470639,,,False
DAI,2021-05-19,PC3,-4.221624482003116,1.00063869,,,False
DAI,2021-10-15,PC3,4.788154851494478,1.0001174982,,,False
DAI,2021-11-11,PC3,8.736132955121422,1.0053536445,,,False
DAI,2021-11-12,PC3,3.7199021691610037,1.0018698681,,,False
DAI,2021-11-13,PC3,3.6629722388901893,1.0013494909,,,False
DAI,2022-05-11,PC3,-3.315450658937501,1.0012738315,,,False
DAI,2022-05-18,PC3,3.2478540378936285,0.999041239,,,False
DAI,2023-02-13,PC3,3.773947598387021,0.9998951929,,,False
DAI,2023-03-10,PC3,4.158852830049978,0.9989684466,2023-03-11,1.0,True
DAI,2023-03-12,PC3,3.4633722318657716,0.9925845914,,,False
DAI,2023-08-01,PC3,3.246311668969294,1.0008039178,,,False
DAI,2023-11-15,PC3,3.0641329195245794,1.0006845738,,,False
DAI,2023-11-17,PC3,3.060316039256903,1.0004204252,,,False
DAI,2023-11-22,PC3,4.16762909775901,0.999894293,,,False
