hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-04-03,3.1390457868161334,PC1,upper,3.1390457868161334,1.00279087
2021-04-04,3.183518161932894,PC1,upper,3.183518161932894,1.00295733
2021-04-17,5.350602356356709,PC1,upper,5.350602356356709,1.01049621
2021-11-27,-3.16446393145178,PC1,lower,3.16446393145178,1.0015940647
2021-12-05,-3.3900403929644094,PC1,lower,3.3900403929644094,0.9987145156
2022-11-10,5.144423711931106,PC1,upper,5.144423711931106,1.00069176
2022-11-11,3.9109102771317774,PC1,upper,3.9109102771317774,1.0007342891
2022-11-14,3.162351743395852,PC1,upper,3.162351743395852,1.0005864169
2023-03-11,11.162125451327196,PC1,upper,11.162125451327196,0.9715
2023-03-12,3.836932034851423,PC1,upper,3.836932034851423,0.9920691726
2023-03-13,3.146738129471363,PC1,upper,3.146738129471363,0.998946756
2025-01-20,-3.250227465408601,PC1,lower,3.250227465408601,1.0001074038
2025-05-21,-3.568897222187786,PC1,lower,3.568897222187786,0.9998966177
2021-04-04,3.6366339812558244,PC10,upper,3.6366339812558244,1.00295733
2021-04-19,4.3788752124412555,PC10,upper,4.3788752124412555,0.99996707
2021-12-11,-3.562179579199184,PC10,lower,3.562179579199184,1.000172293
2022-11-11,-3.316405891599805,PC10,lower,3.316405891599805,1.0007342891
2022-12-25,3.29376464864348,PC10,upper,3.29376464864348,1.0000823125
2023-07-28,-3.0396352005698275,PC10,lower,3.0396352005698275,1.0001655826
2024-01-03,3.030628269733825,PC10,upper,3.030628269733825,1.0001823519
2024-05-01,3.3469176776681393,PC10,upper,3.3469176776681393,0.9999663263
2025-01-19,-3.4533132155193447,PC10,lower,3.4533132155193447,1.0005192132
2025-04-06,-3.0859282264331913,PC10,lower,3.0859282264331913,0.9999427775
2021-04-17,-3.977308535999329,PC2,lower,3.977308535999329,1.01049621
2021-04-18,-4.5902642078776426,PC2,lower,4.5902642078776426,1.00009452
2021-05-24,-3.6801502881527837,PC2,lower,3.6801502881527837,1.00028747
2021-12-02,-3.423360654732464,PC2,lower,3.423360654732464,0.9988388234
2022-01-07,4.499993244013206,PC2,upper,4.499993244013206,1.0004773771
2022-01-21,3.214067174412151,PC2,upper,3.214067174412151,1.0004409013
2022-05-11,-3.1723708529027124,PC2,lower,3.1723708529027124,1.0007660664
2022-05-12,-4.67449641901546,PC2,lower,4.67449641901546,1.0006588844
2022-05-13,-3.52975600655423,PC2,lower,3.52975600655423,1.000346567
2022-11-07,4.2574093799908255,PC2,upper,4.2574093799908255,1.0003233485
2022-11-08,-4.606144141939571,PC2,lower,4.606144141939571,0.9999817544
2022-11-09,4.238421570583209,PC2,upper,4.238421570583209,1.0003421024
2022-11-10,-3.5217343081653625,PC2,lower,3.5217343081653625,1.00069176
2023-03-10,-4.845098751567411,PC2,lower,4.845098751567411,0.999478547
2023-03-14,3.413871557299544,PC2,upper,3.413871557299544,0.9991785646
2023-03-15,3.5876218381372933,PC2,upper,3.5876218381372933,1.0001843997
2023-03-16,3.2244351981717996,PC2,upper,3.2244351981717996,0.9999612189
2023-03-17,3.091195306977027,PC2,upper,3.091195306977027,1.0000446277
2023-03-18,3.5892632678457517,PC2,upper,3.5892632678457517,0.9995019398
2023-03-19,3.0028010112207753,PC2,upper,3.0028010112207753,0.9998449095
2023-06-30,3.038621349977369,PC2,upper,3.038621349977369,1.0002531231
2024-03-05,3.000370277586826,PC2,upper,3.000370277586826,0.9999979596
2024-08-18,4.047117969654196,PC2,upper,4.047117969654196,1.0004768332
2024-11-05,-4.28398489547197,PC2,lower,4.28398489547197,1.0000373032
2024-11-07,-3.4046729656672876,PC2,lower,3.4046729656672876,0.9999759378
2025-07-16,-3.090678745701842,PC2,lower,3.090678745701842,0.9999099986
2021-04-18,4.523217332714389,PC3,upper,4.523217332714389,1.00009452
2021-04-30,-6.345535171753695,PC3,lower,6.345535171753695,0.99982417
2021-11-16,3.2338267555682894,PC3,upper,3.2338267555682894,1.0004254468
2022-05-09,3.6031243123052064,PC3,upper,3.6031243123052064,0.9995946975
2022-05-11,3.104517439773657,PC3,upper,3.104517439773657,1.0007660664
2022-05-12,3.28606052113927,PC3,upper,3.28606052113927,1.0006588844
2022-09-30,3.8435670060370275,PC3,upper,3.8435670060370275,1.0000663579
2022-11-08,3.9013548608492474,PC3,upper,3.9013548608492474,0.9999817544
2022-12-13,3.091322877284553,PC3,upper,3.091322877284553,1.0001340649
2023-03-12,6.461682105963847,PC3,upper,6.461682105963847,0.9920691726
2023-03-13,3.3105132268932045,PC3,upper,3.3105132268932045,0.998946756
2023-09-29,3.791446769830222,PC3,upper,3.791446769830222,1.0000945145
2023-11-13,3.077764361880199,PC3,upper,3.077764361880199,0.9999634773
2023-12-11,-3.5137041902022754,PC3,lower,3.5137041902022754,1.0000800348
2023-12-17,3.163792972124373,PC3,upper,3.163792972124373,1.0005456146
2024-08-05,4.1124685191363035,PC3,upper,4.1124685191363035,1.0000165762
2024-08-18,3.808555181920198,PC3,upper,3.808555181920198,1.0004768332
2024-11-05,-3.1957991950352507,PC3,lower,3.1957991950352507,1.0000373032
2025-01-18,3.540138733157745,PC3,upper,3.540138733157745,1.0000331259
2025-06-04,3.1188918073511496,PC3,upper,3.1188918073511496,0.9997634761
2025-06-22,3.8198557294139923,PC3,upper,3.8198557294139923,0.9998939788
2026-02-05,-3.6216616308079272,PC3,lower,3.6216616308079272,0.9999204461
2021-04-30,4.533712303570963,PC4,upper,4.533712303570963,0.99982417
2021-06-21,3.15086711637519,PC4,upper,3.15086711637519,1.00025988
2021-12-04,3.3143452166759744,PC4,upper,3.3143452166759744,0.9999937247
2022-01-08,-3.0593993620130844,PC4,lower,3.0593993620130844,0.9995124213
2022-05-17,-3.1899884902130426,PC4,lower,3.1899884902130426,1.0002193688
2022-11-21,3.4758322184954333,PC4,upper,3.4758322184954333,1.0003301221
2023-06-15,-3.3530412004627013,PC4,lower,3.3530412004627013,1.0000848915
2023-10-23,3.7285986751363698,PC4,upper,3.7285986751363698,1.0000888975
2023-10-24,4.906736247145084,PC4,upper,4.906736247145084,0.9999943905
2023-11-11,4.277623721626274,PC4,upper,4.277623721626274,0.9997095498
2024-11-11,3.5503371522149445,PC4,upper,3.5503371522149445,0.9997779204
2025-01-17,3.7268686482356648,PC4,upper,3.7268686482356648,0.9999291988
2025-01-18,-3.707472662428263,PC4,lower,3.707472662428263,1.0000331259
2025-02-27,3.0156475075750433,PC4,upper,3.0156475075750433,0.9998184832
2026-01-30,3.4850032164670948,PC4,upper,3.4850032164670948,0.9997646619
2021-11-21,-4.339594576498298,PC5,lower,4.339594576498298,1.0002346445
2022-01-08,3.5218013234333703,PC5,upper,3.5218013234333703,0.9995124213
2022-03-17,-3.2387016947128164,PC5,lower,3.2387016947128164,0.9997839373
2022-05-13,-3.5305031429022184,PC5,lower,3.5305031429022184,1.000346567
2022-11-12,-4.714511173791543,PC5,lower,4.714511173791543,1.0002235038
2023-03-10,3.308586634486551,PC5,upper,3.308586634486551,0.999478547
2023-04-10,3.627483104762138,PC5,upper,3.627483104762138,0.9997167138
2023-08-18,3.2878067084872495,PC5,upper,3.2878067084872495,1.0001279558
2023-11-10,5.821309421223021,PC5,upper,5.821309421223021,0.9995419959
2023-12-31,-3.2797965030863034,PC5,lower,3.2797965030863034,1.0000696458
2024-06-24,3.1086879728341237,PC5,upper,3.1086879728341237,1.0000515243
