hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-04-17,3.0143798291286426,PC1,upper,3.0143798291286426,1.01031107
2021-09-07,8.755574365896564,PC1,upper,8.755574365896564,0.99200516
2021-09-08,-6.068917050514978,PC1,lower,6.068917050514978,0.99258059
2021-09-09,-6.063630304635095,PC1,lower,6.063630304635095,0.99070497
2022-01-28,-3.5520666753461163,PC1,lower,3.5520666753461163,0.9973468629
2022-01-31,-3.371359394426477,PC1,lower,3.371359394426477,0.9971934407
2022-02-04,-4.191882783493503,PC1,lower,4.191882783493503,0.9957309922
2022-02-05,-4.058996017676935,PC1,lower,4.058996017676935,0.9954101896
2022-02-11,-4.735422864363782,PC1,lower,4.735422864363782,0.9930209701
2022-11-06,-3.0721156104074576,PC1,lower,3.0721156104074576,0.9938527851
2022-12-29,7.157627662577841,PC1,upper,7.157627662577841,0.9987726285
2022-12-30,3.8733094016171394,PC1,upper,3.8733094016171394,0.9980616152
2022-12-31,3.0578683380175855,PC1,upper,3.0578683380175855,0.9981036836
2023-03-11,5.66816709176653,PC1,upper,5.66816709176653,0.9941528197
2023-03-12,3.173058905532984,PC1,upper,3.173058905532984,0.9946260612
2023-04-14,-5.3631676276532945,PC1,lower,5.3631676276532945,1.0030581252
2024-07-01,3.1433221051073317,PC1,upper,3.1433221051073317,1.0070242796
2024-10-03,-3.4286130717686647,PC1,lower,3.4286130717686647,1.0058934676
2025-10-30,3.0349712747656707,PC1,upper,3.0349712747656707,0.9993623546
2025-11-12,3.6634724932292193,PC1,upper,3.6634724932292193,0.99908385
2025-11-13,3.4560400025756963,PC1,upper,3.4560400025756963,0.9980641355
2025-11-14,3.1711958004116427,PC1,upper,3.1711958004116427,0.9985682869
2025-11-16,3.852785398658331,PC1,upper,3.852785398658331,0.9989928186
2025-11-19,3.914720976229144,PC1,upper,3.914720976229144,0.9987268149
2025-11-20,4.199545250760534,PC1,upper,4.199545250760534,0.9970609675
2025-11-21,3.549236671327817,PC1,upper,3.549236671327817,0.9971071017
2025-11-22,3.4971744002134417,PC1,upper,3.4971744002134417,0.997211076
2021-05-01,-3.2689165767453985,PC10,lower,3.2689165767453985,0.9992141
2021-09-11,3.996014088578091,PC10,upper,3.996014088578091,1.00120284
2021-09-15,3.0605385504787543,PC10,upper,3.0605385504787543,1.0002573135
2021-10-07,3.247632387665384,PC10,upper,3.247632387665384,0.9999518806
2022-10-03,-4.158134322348459,PC10,lower,4.158134322348459,1.002497375
2023-01-30,-3.3494050127288966,PC10,lower,3.3494050127288966,0.9997740173
2023-03-12,-3.5842948549794817,PC10,lower,3.5842948549794817,0.9946260612
2023-06-19,3.002670141302289,PC10,upper,3.002670141302289,1.0024946268
2023-07-03,4.70325493364044,PC10,upper,4.70325493364044,1.0083889442
2023-07-29,3.3617830103640287,PC10,upper,3.3617830103640287,0.998655331
2024-05-12,-4.047697152761152,PC10,lower,4.047697152761152,0.9997901019
2024-10-05,-3.1627867986242726,PC10,lower,3.1627867986242726,0.998483296
2025-01-13,3.1578501911477317,PC10,upper,3.1578501911477317,1.0011136
2025-03-05,-3.5466989616384637,PC10,lower,3.5466989616384637,1.0006316901
2025-05-20,-3.065376653046222,PC10,lower,3.065376653046222,0.9984086535
2025-07-03,-3.2803085123888516,PC10,lower,3.2803085123888516,1.0002254809
2025-08-14,-3.3506060961850856,PC10,lower,3.3506060961850856,1.0004390951
2025-09-17,3.245475461218721,PC10,upper,3.245475461218721,0.9996202013
2025-10-09,-3.1528375835614573,PC10,lower,3.1528375835614573,1.0006587027
2022-02-12,4.588526348948447,PC2,upper,4.588526348948447,0.9992907509
2022-02-15,3.5939450125489447,PC2,upper,3.5939450125489447,1.0012497078
2022-05-11,3.05934013582261,PC2,upper,3.05934013582261,1.003160673
2022-05-12,5.985984682153506,PC2,upper,5.985984682153506,1.0022638889
2022-11-09,3.1097228620688573,PC2,upper,3.1097228620688573,0.9998412584
2022-11-14,4.0217518721536,PC2,upper,4.0217518721536,1.0047327146
2022-11-23,3.1321544310526077,PC2,upper,3.1321544310526077,1.0047854442
2022-11-30,3.1047497868591916,PC2,upper,3.1047497868591916,1.0057720272
2023-03-09,3.019255387102482,PC2,upper,3.019255387102482,0.9915810378
2023-04-14,-3.918644449965681,PC2,lower,3.918644449965681,1.0030581252
2023-05-03,6.168307630634371,PC2,upper,6.168307630634371,0.9991464952
2023-05-11,-5.042180225815837,PC2,lower,5.042180225815837,0.9932086869
2023-12-13,3.371406269414299,PC2,upper,3.371406269414299,1.0004166532
2023-12-14,3.7599014395233183,PC2,upper,3.7599014395233183,0.9905397222
2023-12-15,3.6152930716148446,PC2,upper,3.6152930716148446,0.9930567174
2024-01-23,-3.8265241576200935,PC2,lower,3.8265241576200935,0.9928758675
2024-02-13,5.457673057057792,PC2,upper,5.457673057057792,1.0010629346
2024-02-15,4.463268435060328,PC2,upper,4.463268435060328,0.999334989
2024-02-16,3.1579821782617867,PC2,upper,3.1579821782617867,0.9994374928
2024-02-17,3.1669817739087742,PC2,upper,3.1669817739087742,0.9997591322
2024-04-12,3.8892761326571996,PC2,upper,3.8892761326571996,1.0107611274
2024-11-28,5.435985495778362,PC2,upper,5.435985495778362,0.9998848443
2024-12-03,4.2166017436177885,PC2,upper,4.2166017436177885,1.0014886126
2025-01-22,-3.7294263692935865,PC2,lower,3.7294263692935865,0.9996884418
2025-11-02,3.479187817972098,PC2,upper,3.479187817972098,0.9996576654
2025-11-24,-4.6735255800674915,PC2,lower,4.6735255800674915,0.9976169905
2021-05-12,-5.401191035672671,PC3,lower,5.401191035672671,0.99958314
2021-09-10,6.019892879618546,PC3,upper,6.019892879618546,1.000064
2021-09-11,3.114846043394762,PC3,upper,3.114846043394762,1.00120284
2022-01-24,3.349683552203655,PC3,upper,3.349683552203655,1.0002853467
2022-02-14,3.131392455454028,PC3,upper,3.131392455454028,0.9974793625
2022-03-14,3.234446959960277,PC3,upper,3.234446959960277,1.0003935797
2022-09-26,4.825531359311176,PC3,upper,4.825531359311176,1.0003909072
2022-09-27,3.7872114836246036,PC3,upper,3.7872114836246036,0.9975834344
2022-10-03,3.4799182669864144,PC3,upper,3.4799182669864144,1.002497375
2022-12-29,3.5886938641478974,PC3,upper,3.5886938641478974,0.9987726285
2023-03-11,4.595289131073868,PC3,upper,4.595289131073868,0.9941528197
2023-04-14,-3.4546597685047433,PC3,lower,3.4546597685047433,1.0030581252
2024-02-13,-5.092580647463366,PC3,lower,5.092580647463366,1.0010629346
2024-04-12,4.822975954091226,PC3,upper,4.822975954091226,1.0107611274
2024-06-28,3.20396867177776,PC3,upper,3.20396867177776,0.9996209952
2024-10-03,4.117301276321964,PC3,upper,4.117301276321964,1.0058934676
2024-11-28,3.0534354700671886,PC3,upper,3.0534354700671886,0.9998848443
2025-04-23,3.2855090255586954,PC3,upper,3.2855090255586954,0.9995684916
2025-06-17,4.6131620561684645,PC3,upper,4.6131620561684645,1.000090622
2025-09-16,-3.4125845877783147,PC3,lower,3.4125845877783147,0.9999694453
2025-11-13,-3.799509033261975,PC3,lower,3.799509033261975,0.9980641355
2025-12-01,3.7496428847053127,PC3,upper,3.7496428847053127,0.9975452385
2026-02-24,4.7640410516126055,PC3,upper,4.7640410516126055,1.0001752617
2021-04-18,-3.3485237921830175,PC4,lower,3.3485237921830175,0.99798716
2021-05-26,3.0335817288450166,PC4,upper,3.0335817288450166,1.00044271
2021-06-25,-3.6273174304450295,PC4,lower,3.6273174304450295,0.99991276
2021-09-10,5.538031443666318,PC4,upper,5.538031443666318,1.000064
2021-11-16,3.465498087098252,PC4,upper,3.465498087098252,1.0001226725
2022-03-23,3.023526481354376,PC4,upper,3.023526481354376,1.0024634619
2022-05-12,-3.1236231261203438,PC4,lower,3.1236231261203438,1.0022638889
2022-09-26,3.303098389831849,PC4,upper,3.303098389831849,1.0003909072
