hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-04-17,5.112384270228299,PC1,upper,5.112384270228299,1.01152966
2022-05-11,7.464387125022963,PC1,upper,7.464387125022963,0.9958721391
2022-05-12,6.313891743969979,PC1,upper,6.313891743969979,0.997609369
2022-05-13,5.334413573948412,PC1,upper,5.334413573948412,0.9982388361
2022-05-14,4.62257131671994,PC1,upper,4.62257131671994,0.9987798584
2022-05-15,3.720203820501244,PC1,upper,3.720203820501244,0.9990687533
2022-11-09,-5.803430304800729,PC1,lower,5.803430304800729,0.9986002893
2022-11-10,7.330509995873742,PC1,upper,7.330509995873742,0.9978350052
2022-11-11,4.473214418110657,PC1,upper,4.473214418110657,0.9982182667
2022-11-12,4.581061992689545,PC1,upper,4.581061992689545,0.9986158816
2022-11-13,4.519446077033367,PC1,upper,4.519446077033367,0.9987545984
2022-11-14,3.37291112700964,PC1,upper,3.37291112700964,0.9990134719
2022-11-15,3.1996959592229124,PC1,upper,3.1996959592229124,0.9991296952
2023-03-10,-3.4722014421254714,PC1,lower,3.4722014421254714,1.0030472207
2023-03-11,6.618297831353305,PC1,upper,6.618297831353305,1.00769
2023-03-12,3.88033034796019,PC1,upper,3.88033034796019,1.0071485791
2024-11-11,-3.331624624413678,PC1,lower,3.331624624413678,1.001115737
2024-11-12,-3.437640909515586,PC1,lower,3.437640909515586,1.0009820835
2025-10-09,-3.1461926896491903,PC1,lower,3.1461926896491903,1.0004918299
2021-04-04,3.440305008558397,PC10,upper,3.440305008558397,1.00340205
2021-04-10,-3.179609641101684,PC10,lower,3.179609641101684,1.0004688
2021-04-24,-3.983293620821984,PC10,lower,3.983293620821984,0.99990911
2021-05-01,-3.2358657193393854,PC10,lower,3.2358657193393854,1.00011075
2021-05-17,-4.620138353555166,PC10,lower,4.620138353555166,0.9998022
2021-09-09,3.8141162059385003,PC10,upper,3.8141162059385003,1.0001462
2021-10-15,-3.215049092692494,PC10,lower,3.215049092692494,0.999151825
2021-12-27,-3.0105568892180266,PC10,lower,3.0105568892180266,0.9999436282
2022-05-18,4.427245257769137,PC10,upper,4.427245257769137,0.9988022198
2022-06-10,3.6577724017667608,PC10,upper,3.6577724017667608,0.9991795944
2023-03-15,-3.0297033339811597,PC10,lower,3.0297033339811597,1.0039460745
2024-12-18,-3.170597571656439,PC10,lower,3.170597571656439,0.9996658051
2026-01-01,-3.1299087066429987,PC10,lower,3.1299087066429987,0.9987447493
2026-01-20,-3.0184690375878533,PC10,lower,3.0184690375878533,0.9987237814
2022-05-10,3.059629823756148,PC2,upper,3.059629823756148,0.9997913626
2022-05-12,3.183111754212832,PC2,upper,3.183111754212832,0.997609369
2022-11-09,-4.610813234379814,PC2,lower,4.610813234379814,0.9986002893
2023-03-10,7.113278008251459,PC2,upper,7.113278008251459,1.0030472207
2023-03-11,-3.0565858339023046,PC2,lower,3.0565858339023046,1.00769
2023-06-15,5.676409459258669,PC2,upper,5.676409459258669,0.9991828177
2023-06-16,3.172278737178658,PC2,upper,3.172278737178658,0.9993299392
2023-08-06,-4.497812633903791,PC2,lower,4.497812633903791,0.9983817241
2023-08-07,-3.2203071267270458,PC2,lower,3.2203071267270458,0.9988175722
2024-10-25,3.28013134425348,PC2,upper,3.28013134425348,0.9981626085
2024-11-06,4.042637496353518,PC2,upper,4.042637496353518,1.0008296967
2024-11-07,-3.5175448020276825,PC2,lower,3.5175448020276825,1.0007146165
2024-11-08,-4.984614449404189,PC2,lower,4.984614449404189,1.0004591271
2024-11-09,3.818543678954474,PC2,upper,3.818543678954474,1.0004401103
2025-10-09,3.3052627298062096,PC2,upper,3.3052627298062096,1.0004918299
2021-04-18,-6.860997601204978,PC3,lower,6.860997601204978,1.00010421
2022-03-26,-3.2499631090032532,PC3,lower,3.2499631090032532,1.0003609321
2022-05-02,4.025109791946605,PC3,upper,4.025109791946605,0.9999552513
2022-05-08,-3.1912705767447496,PC3,lower,3.1912705767447496,0.9998540028
2022-05-09,-3.3174115427672834,PC3,lower,3.3174115427672834,0.9999087551
2022-10-31,-3.350836323143071,PC3,lower,3.350836323143071,0.9999472059
2022-11-08,5.447113557530869,PC3,upper,5.447113557530869,1.0000319041
2023-02-13,5.69514648214869,PC3,upper,5.69514648214869,1.0009326993
2023-06-15,-3.560065911115794,PC3,lower,3.560065911115794,0.9991828177
2023-08-04,3.110619334695177,PC3,upper,3.110619334695177,0.9986016124
2023-10-16,3.1932957742274692,PC3,upper,3.1932957742274692,1.0005478615
2024-01-24,-3.469415561024145,PC3,lower,3.469415561024145,0.9997374754
2024-08-05,4.522714347627691,PC3,upper,4.522714347627691,1.0003646672
2024-11-05,4.238192328179093,PC3,upper,4.238192328179093,1.0000010441
2024-11-13,-3.940618796533945,PC3,lower,3.940618796533945,1.001271048
2025-06-22,4.665939442731082,PC3,upper,4.665939442731082,1.0002508047
2025-10-09,3.2728936617592805,PC3,upper,3.2728936617592805,1.0004918299
2026-01-30,3.6897164664432918,PC3,upper,3.6897164664432918,0.998488473
