hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-11-10,8.853692154902184,PC1,upper,8.853692154902184,0.9877538364
2021-12-14,-6.813874066097082,PC1,lower,6.813874066097082,0.9994511007
2021-12-15,-3.4372317950588536,PC1,lower,3.4372317950588536,0.9976650101
2022-05-09,4.866829117602891,PC1,upper,4.866829117602891,0.9983388626
2022-05-10,3.3087837666295483,PC1,upper,3.3087837666295483,0.999920097
2022-05-11,6.236187571086077,PC1,upper,6.236187571086077,1.0012738315
2022-05-12,5.069414242338579,PC1,upper,5.069414242338579,1.0010548216
2022-05-14,3.0040699327659213,PC1,upper,3.0040699327659213,1.0015318678
2022-11-10,3.456522867634815,PC1,upper,3.456522867634815,1.0022584546
2023-02-16,-3.0327310559727394,PC1,lower,3.0327310559727394,0.9982423757
2023-03-11,11.09644179486069,PC1,upper,11.09644179486069,0.973868652
2023-03-12,5.364277883986153,PC1,upper,5.364277883986153,0.9925845914
2023-03-13,3.392721070382887,PC1,upper,3.392721070382887,0.9989164101
2023-08-08,-3.9096328288562496,PC1,lower,3.9096328288562496,0.9997875439
2023-08-09,-3.7587745872653873,PC1,lower,3.7587745872653873,1.0000957232
2023-08-10,-3.7635579896358764,PC1,lower,3.7635579896358764,0.9999651098
2023-08-12,-3.000515448385732,PC1,lower,3.000515448385732,0.9998857107
2023-11-21,-4.634354780915116,PC1,lower,4.634354780915116,0.9979210507
2023-12-15,-3.521831232371887,PC1,lower,3.521831232371887,0.9982374145
2024-08-17,-6.8671843656007425,PC1,lower,6.8671843656007425,0.9999650715
2024-08-18,-3.2344187790846397,PC1,lower,3.2344187790846397,0.9998537365
2024-08-19,-3.0845527154808208,PC1,lower,3.0845527154808208,0.9999878045
2025-12-30,-3.3494582126564527,PC1,lower,3.3494582126564527,0.9996807244
2021-06-17,4.550104968520298,PC10,upper,4.550104968520298,1.00150146
2021-11-12,-3.5160406100984147,PC10,lower,3.5160406100984147,1.0018698681
2021-11-17,-3.1550623044178323,PC10,lower,3.1550623044178323,1.0030699995
2021-11-20,4.06147071564015,PC10,upper,4.06147071564015,1.0074067795
2021-12-22,-3.2804241436414414,PC10,lower,3.2804241436414414,0.9988737505
2022-03-17,3.399884155447847,PC10,upper,3.399884155447847,0.9995996725
2022-05-20,3.10449338196502,PC10,upper,3.10449338196502,0.9999594875
2023-08-17,3.4639381141400816,PC10,upper,3.4639381141400816,0.9994029141
2023-10-30,3.121763648872766,PC10,upper,3.121763648872766,1.0002208871
2023-11-26,-3.1396166877166003,PC10,lower,3.1396166877166003,0.9996743367
2024-11-25,3.0533973093531346,PC10,upper,3.0533973093531346,0.9997035322
2025-04-07,-5.899638985713274,PC10,lower,5.899638985713274,0.9999711691
2025-04-08,-3.932842031584062,PC10,lower,3.932842031584062,1.0000300455
2025-08-01,-3.6956465412774975,PC10,lower,3.6956465412774975,0.9999756479
2025-08-06,3.1405338794243742,PC10,upper,3.1405338794243742,1.0000846325
2025-09-17,-3.9758754327979093,PC10,lower,3.9758754327979093,0.999879806
2021-04-17,3.2149375798648556,PC2,upper,3.2149375798648556,1.0103104
2021-04-18,-4.7290936539844814,PC2,lower,4.7290936539844814,0.99915892
2021-05-19,3.4210764937926386,PC2,upper,3.4210764937926386,1.00063869
2021-05-23,3.1178405765655532,PC2,upper,3.1178405765655532,1.00182172
2021-09-22,4.282668297659197,PC2,upper,4.282668297659197,1.0007452826
2021-11-23,3.0155398085299345,PC2,upper,3.0155398085299345,1.0075260721
2022-11-09,4.274217496796262,PC2,upper,4.274217496796262,1.0002454777
2023-02-10,5.878912678887849,PC2,upper,5.878912678887849,0.9992522412
2023-03-12,-5.4723113711792255,PC2,lower,5.4723113711792255,0.9925845914
2023-03-13,3.8334000529697723,PC2,upper,3.8334000529697723,0.9989164101
2023-03-14,3.0531866511582875,PC2,upper,3.0531866511582875,0.9989770186
2023-06-15,4.568069225960852,PC2,upper,4.568069225960852,0.9997578219
2023-08-07,4.181085741396794,PC2,upper,4.181085741396794,1.0001027803
2024-11-23,-3.073062558274823,PC2,lower,3.073062558274823,0.9996117156
2025-04-06,6.242279641064159,PC2,upper,6.242279641064159,1.0000604478
2025-04-07,-3.231031555779144,PC2,lower,3.231031555779144,0.9999711691
2025-10-11,-3.5590466877647127,PC2,lower,3.5590466877647127,0.9997615191
2025-12-31,-3.4645406863440584,PC2,lower,3.4645406863440584,0.9991602517
2026-01-01,3.204765673286069,PC2,upper,3.204765673286069,0.9997255624
2026-02-04,3.1801920052306936,PC2,upper,3.1801920052306936,0.9992470639
2021-05-19,-4.22162448200311,PC3,lower,4.22162448200311,1.00063869
2021-10-15,4.788154851494482,PC3,upper,4.788154851494482,1.0001174982
2021-11-11,8.73613295512141,PC3,upper,8.73613295512141,1.0053536445
2021-11-12,3.7199021691610024,PC3,upper,3.7199021691610024,1.0018698681
2021-11-13,3.6629722388902013,PC3,upper,3.6629722388902013,1.0013494909
2022-05-11,-3.315450658937496,PC3,lower,3.315450658937496,1.0012738315
2022-05-18,3.2478540378936254,PC3,upper,3.2478540378936254,0.999041239
2023-02-13,3.7739475983870285,PC3,upper,3.7739475983870285,0.9998951929
2023-03-10,4.158852830049967,PC3,upper,4.158852830049967,0.9989684466
2023-03-12,3.4633722318657663,PC3,upper,3.4633722318657663,0.9925845914
2023-08-01,3.2463116689692844,PC3,upper,3.2463116689692844,1.0008039178
2023-11-15,3.0641329195245777,PC3,upper,3.0641329195245777,1.0006845738
2023-11-17,3.0603160392569007,PC3,upper,3.0603160392569007,1.0004204252
2023-11-22,4.167629097759031,PC3,upper,4.167629097759031,0.999894293
2024-03-05,4.222217758659412,PC3,upper,4.222217758659412,0.9999574406
2024-12-01,3.2044514663108106,PC3,upper,3.2044514663108106,1.00014376
2025-04-06,4.375834524983894,PC3,upper,4.375834524983894,1.0000604478
2025-04-11,3.001725198909745,PC3,upper,3.001725198909745,0.9999138487
2025-05-06,3.6183435921600027,PC3,upper,3.6183435921600027,1.0001244669
2025-10-09,3.0593554316070226,PC3,upper,3.0593554316070226,0.9998290334
2021-05-20,3.078466378875044,PC4,upper,3.078466378875044,1.001125
2021-05-22,-3.2707432001603083,PC4,lower,3.2707432001603083,1.00092655
2021-05-24,-3.2340684995526874,PC4,lower,3.2340684995526874,1.00146933
2021-09-07,3.9642583302254097,PC4,upper,3.9642583302254097,1.00018823
2021-09-10,-4.598225332058822,PC4,lower,4.598225332058822,0.99952638
2021-09-11,5.386818371889554,PC4,upper,5.386818371889554,1.0003477
2021-09-12,3.5950222993936056,PC4,upper,3.5950222993936056,1.00012641
2021-11-16,3.599918447960061,PC4,upper,3.599918447960061,1.0011561072
2022-05-08,-4.095853685846448,PC4,lower,4.095853685846448,0.9995645261
2022-06-13,-4.371703631897954,PC4,lower,4.371703631897954,1.0007656431
2022-08-08,5.946883289768347,PC4,upper,5.946883289768347,0.9997260182
2022-11-08,6.378682017185369,PC4,upper,6.378682017185369,0.9996178772
2023-02-10,-4.047769004061307,PC4,lower,4.047769004061307,0.9992522412
2023-03-13,3.9941787485407136,PC4,upper,3.9941787485407136,0.9989164101
2023-03-14,4.3202819333580855,PC4,upper,4.3202819333580855,0.9989770186
2023-08-17,4.375591385504472,PC4,upper,4.375591385504472,0.9994029141
2023-11-14,3.585571418712205,PC4,upper,3.585571418712205,0.9995364566
2024-02-11,3.976982689319264,PC4,upper,3.976982689319264,1.0000203947
2024-09-06,-3.8635635550813037,PC4,lower,3.8635635550813037,1.0001714977
2024-11-05,3.091014386443047,PC4,upper,3.091014386443047,0.9999800216
2025-02-02,3.3873186989767046,PC4,upper,3.3873186989767046,0.9997579149
2025-05-06,-3.683904010281378,PC4,lower,3.683904010281378,1.0001244669
2025-10-09,3.091225568292645,PC4,upper,3.091225568292645,0.9998290334
2021-04-05,-3.9820051045859217,PC5,lower,3.9820051045859217,1.00020044
2021-09-10,3.4303037990128904,PC5,upper,3.4303037990128904,0.99952638
2021-09-27,-3.058824218682137,PC5,lower,3.058824218682137,0.9997933197
2021-09-29,3.114090276642628,PC5,upper,3.114090276642628,1.0007619992
2021-11-16,4.663533354829564,PC5,upper,4.663533354829564,1.0011561072
2022-05-13,-3.933964233936763,PC5,lower,3.933964233936763,0.9997113928
2022-12-14,-3.5908281822682286,PC5,lower,3.5908281822682286,0.9985316543
2023-02-13,-4.031352820793868,PC5,lower,4.031352820793868,0.9998951929
2023-02-20,-3.1336468879989385,PC5,lower,3.1336468879989385,0.9999487591
2023-03-18,4.860852947252451,PC5,upper,4.860852947252451,0.9981600962
2023-03-19,3.7675612732461077,PC5,upper,3.7675612732461077,0.998308555
2023-03-20,3.383779622911394,PC5,upper,3.383779622911394,0.9968071579
2023-08-07,-5.417063113729469,PC5,lower,5.417063113729469,1.0001027803
2023-11-28,3.784137729589764,PC5,upper,3.784137729589764,0.9995532037
2024-12-31,4.764195042319425,PC5,upper,4.764195042319425,0.9996858548
2025-05-20,5.724454938944105,PC5,upper,5.724454938944105,0.9998070354
2025-08-04,3.587801071095348,PC5,upper,3.587801071095348,0.9998665292
2021-05-24,-3.0321300707546244,PC6,lower,3.0321300707546244,1.00146933
2021-09-10,-3.0717161677779496,PC6,lower,3.0717161677779496,0.99952638
2021-12-31,-3.0318541430832555,PC6,lower,3.0318541430832555,0.9990799369
2022-01-01,-3.3185721852194128,PC6,lower,3.3185721852194128,0.9998590503
2022-05-12,-4.899224110231175,PC6,lower,4.899224110231175,1.0010548216
2022-06-13,-3.054441733216119,PC6,lower,3.054441733216119,1.0007656431
2022-11-10,-3.4986809358011755,PC6,lower,3.4986809358011755,1.0022584546
2023-04-10,3.1039352777736364,PC6,upper,3.1039352777736364,1.0001095732
2023-07-30,3.130505604178065,PC6,upper,3.130505604178065,0.9998825985
2023-08-06,-3.7355144451038713,PC6,lower,3.7355144451038713,0.9994442978
2023-08-11,3.0178396739764537,PC6,upper,3.0178396739764537,0.9997117683
2024-09-19,3.8170415379928304,PC6,upper,3.8170415379928304,1.000096346
