window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_60d,DAI,PC3,27,23,25,3.1,0.9259259259259259,0.6578947368421053,0.7692307692307692,0.9988974641675854,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-23 00:00:00'), Timestamp('2021-12-28 00:00:00')]","[Timestamp('2021-11-15 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-16 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-23 00:00:00')]",1.0008137386148148
rolling_60d,DAI,PC1,27,23,23,3.3636363636363638,0.8518518518518519,0.6764705882352942,0.7540983606557378,0.9978009895547004,"[Timestamp('2021-04-08 00:00:00'), Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-04-04 00:00:00'), Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2023-03-11 00:00:00')]",1.0001057117555556
rolling_60d,DAI,PC4,23,23,21,3.3333333333333335,0.9130434782608695,0.6363636363636364,0.75,0.9988980716253444,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-28 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-14 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2021-12-25 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9993920056391302
rolling_60d,DAI,PC6,23,23,21,2.75,0.9130434782608695,0.6,0.7241379310344828,0.9988992845349477,"[Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9993768028956521
rolling_60d,DAI,PC9,17,23,17,3.5,1.0,0.5666666666666667,0.7234042553191489,1.0,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-28 00:00:00')]","[Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-25 00:00:00')]",1.000307973435294
rolling_60d,DAI,PC5,18,23,17,3.0,0.9444444444444444,0.5666666666666667,0.7083333333333334,0.9994499449944995,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-21 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-24 00:00:00'), Timestamp('2021-12-01 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9981734418777778
rolling_60d,DAI,PC2,17,23,16,3.4,0.9411764705882353,0.5333333333333333,0.6808510638297872,0.9994496422674739,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-30 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9984173189882353
rolling_60d,DAI,PC7,15,23,14,3.0,0.9333333333333333,0.5,0.6511627906976745,0.9994505494505495,"[Timestamp('2021-11-11 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-11-23 00:00:00'), Timestamp('2021-11-29 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-12 00:00:00'), Timestamp('2021-11-20 00:00:00'), Timestamp('2021-11-26 00:00:00'), Timestamp('2021-12-18 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9989410731733334
rolling_60d,DAI,PC10,15,23,13,3.1666666666666665,0.8666666666666667,0.5,0.6341463414634146,0.9989017023613399,"[Timestamp('2021-11-19 00:00:00'), Timestamp('2021-12-06 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2021-12-28 00:00:00'), Timestamp('2023-03-12 00:00:00')]","[Timestamp('2021-11-16 00:00:00'), Timestamp('2021-11-30 00:00:00'), Timestamp('2021-12-15 00:00:00'), Timestamp('2021-12-17 00:00:00'), Timestamp('2021-12-25 00:00:00'), Timestamp('2023-03-11 00:00:00')]",0.9977809672200001
rolling_60d,DAI,PC8,2,23,2,3.0,1.0,0.09523809523809523,0.17391304347826084,1.0,[Timestamp('2021-11-19 00:00:00')],[Timestamp('2021-11-16 00:00:00')],1.00211305335
