window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
expanding,USDT,PC4,24,28,12,1.5,0.5,0.4444444444444444,0.47058823529411764,0.9935205183585313,"[Timestamp('2022-05-11 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2022-11-10 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2024-03-08 00:00:00'), Timestamp('2024-03-09 00:00:00')]","[Timestamp('2022-05-09 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2022-11-08 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2024-03-04 00:00:00'), Timestamp('2024-03-08 00:00:00')]",1.0015576263583332
expanding,USDT,PC3,17,28,8,1.0,0.47058823529411764,0.32,0.38095238095238104,0.9951534733441034,"[Timestamp('2021-04-17 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00')]","[Timestamp('2021-04-16 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-10 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00')]",1.001738680847059
expanding,USDT,PC5,16,28,7,2.6666666666666665,0.4375,0.2916666666666667,0.35000000000000003,0.9951482479784367,"[Timestamp('2021-02-28 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00')]","[Timestamp('2021-02-22 00:00:00'), Timestamp('2021-04-05 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00')]",1.0011976452125002
expanding,USDT,PC8,17,28,7,3.5,0.4117647058823529,0.21212121212121213,0.27999999999999997,0.9945945945945946,"[Timestamp('2022-05-11 00:00:00'), Timestamp('2022-05-12 00:00:00')]","[Timestamp('2022-05-05 00:00:00'), Timestamp('2022-05-11 00:00:00')]",0.9997688507058823
expanding,USDT,PC6,12,28,6,1.3333333333333333,0.5,0.25,0.3333333333333333,0.9967654986522911,"[Timestamp('2021-04-11 00:00:00'), Timestamp('2021-04-17 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-17 00:00:00')]","[Timestamp('2021-04-08 00:00:00'), Timestamp('2021-04-16 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-16 00:00:00')]",1.000952209675
expanding,USDT,PC10,13,28,6,1.0,0.46153846153846156,0.23076923076923078,0.30769230769230776,0.996230479267636,"[Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00'), Timestamp('2023-03-17 00:00:00')]","[Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00'), Timestamp('2023-03-16 00:00:00')]",1.0019381668
expanding,USDT,PC9,15,28,5,2.6666666666666665,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.9946062567421791,"[Timestamp('2022-05-11 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2022-05-05 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-18 00:00:00')]",0.9999996764266667
expanding,USDT,PC2,16,28,5,2.2,0.3125,0.20833333333333334,0.25,0.9940796555435952,"[Timestamp('2021-04-04 00:00:00'), Timestamp('2021-04-11 00:00:00'), Timestamp('2022-05-12 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-15 00:00:00')]","[Timestamp('2021-04-03 00:00:00'), Timestamp('2021-04-04 00:00:00'), Timestamp('2022-05-11 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-14 00:00:00')]",1.00032815314375
expanding,USDT,PC1,23,28,4,1.0,0.17391304347826086,0.16666666666666666,0.1702127659574468,0.9897574123989218,"[Timestamp('2023-03-12 00:00:00'), Timestamp('2023-03-14 00:00:00'), Timestamp('2023-03-18 00:00:00'), Timestamp('2023-03-19 00:00:00')]","[Timestamp('2023-03-11 00:00:00'), Timestamp('2023-03-13 00:00:00'), Timestamp('2023-03-17 00:00:00'), Timestamp('2023-03-18 00:00:00')]",0.9998197253869566
expanding,USDT,PC7,9,28,2,2.5,0.2222222222222222,0.07407407407407407,0.1111111111111111,0.9962284482758621,"[Timestamp('2021-04-16 00:00:00'), Timestamp('2022-11-10 00:00:00')]","[Timestamp('2021-04-13 00:00:00'), Timestamp('2022-11-08 00:00:00')]",1.0010330528666667
