hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-04-17,4.311262715676003,PC1,upper,4.311262715676003,1.01152966
2022-05-11,6.344092409520829,PC1,upper,6.344092409520829,0.9958721391
2022-05-12,5.359703476581689,PC1,upper,5.359703476581689,0.997609369
2022-05-13,4.460275044719901,PC1,upper,4.460275044719901,0.9982388361
2022-05-14,3.7807921256153456,PC1,upper,3.7807921256153456,0.9987798584
2022-05-15,3.0018363128591847,PC1,upper,3.0018363128591847,0.9990687533
2022-11-09,5.660972979289766,PC1,upper,5.660972979289766,0.9986002893
2022-11-10,6.217353112499641,PC1,upper,6.217353112499641,0.9978350052
2022-11-11,3.8356248657132186,PC1,upper,3.8356248657132186,0.9982182667
2022-11-12,3.9212464916031697,PC1,upper,3.9212464916031697,0.9986158816
2022-11-13,3.7996314659817965,PC1,upper,3.7996314659817965,0.9987545984
2023-03-10,4.880120270351389,PC1,upper,4.880120270351389,1.0030472207
2023-03-11,5.5791062765116415,PC1,upper,5.5791062765116415,1.00769
2023-03-12,3.3606295868933187,PC1,upper,3.3606295868933187,1.0071485791
2024-11-10,-3.0279921472870557,PC1,lower,3.0279921472870557,1.0006928905
2024-11-11,-3.2956559329052597,PC1,lower,3.2956559329052597,1.001115737
2024-11-12,-3.265411740783183,PC1,lower,3.265411740783183,1.0009820835
2025-10-09,-3.013271513267268,PC1,lower,3.013271513267268,1.0004918299
2021-03-22,-3.651768996372936,PC10,lower,3.651768996372936,1.00181096
2021-04-06,3.560140714358731,PC10,upper,3.560140714358731,1.00167979
2021-10-16,-3.572663704856693,PC10,lower,3.572663704856693,1.0000403843
2022-10-26,3.3096165045006387,PC10,upper,3.3096165045006387,1.0001987661
2023-07-10,-3.2596676608894124,PC10,lower,3.2596676608894124,1.000055742
2023-08-02,3.025476029862805,PC10,upper,3.025476029862805,0.9993257885
2024-02-06,3.136737290065826,PC10,upper,3.136737290065826,0.9999819979
2024-09-20,3.0541302639729175,PC10,upper,3.0541302639729175,1.0001108465
2021-08-09,3.5257967530979633,PC2,upper,3.5257967530979633,1.00015278
2023-02-13,-3.0417073773778203,PC2,lower,3.0417073773778203,1.0009326993
2023-03-18,-3.091460514741047,PC2,lower,3.091460514741047,1.0023366906
2023-08-04,3.1224870056290213,PC2,upper,3.1224870056290213,0.9986016124
2023-08-17,3.616567192603021,PC2,upper,3.616567192603021,1.0003859033
2024-11-05,3.5157733137817657,PC2,upper,3.5157733137817657,1.0000010441
2024-11-06,-4.7327784713787775,PC2,lower,4.7327784713787775,1.0008296967
2024-11-07,-3.792151998095756,PC2,lower,3.792151998095756,1.0007146165
2024-11-08,3.898980480029881,PC2,upper,3.898980480029881,1.0004591271
2025-04-25,-3.334120658364148,PC2,lower,3.334120658364148,1.0006015368
2025-10-09,3.6132810731647766,PC2,upper,3.6132810731647766,1.0004918299
2021-04-05,-3.1596627728092948,PC3,lower,3.1596627728092948,1.00025367
2021-04-18,-5.480946457085153,PC3,lower,5.480946457085153,1.00010421
2021-07-26,3.1600519367162154,PC3,upper,3.1600519367162154,1.00025354
2021-11-09,-3.172461776231404,PC3,lower,3.172461776231404,1.0002019857
2022-11-08,4.160965215049194,PC3,upper,4.160965215049194,1.0000319041
2023-01-14,3.6996231635389103,PC3,upper,3.6996231635389103,1.0001572213
2023-02-13,5.39481081632981,PC3,upper,5.39481081632981,1.0009326993
2023-06-13,3.6096082326017576,PC3,upper,3.6096082326017576,0.9998616197
2023-06-14,3.667590365307068,PC3,upper,3.667590365307068,0.9998371189
2023-06-15,4.9837247782233405,PC3,upper,4.9837247782233405,0.9991828177
2024-08-05,4.955606225243303,PC3,upper,4.955606225243303,1.0003646672
2024-11-13,-3.641668012800923,PC3,lower,3.641668012800923,1.001271048
2025-02-02,3.8090304511066253,PC3,upper,3.8090304511066253,0.9997595849
2025-09-17,-3.2702179620407414,PC3,lower,3.2702179620407414,1.000450154
2026-02-07,3.3521524674761007,PC3,upper,3.3521524674761007,0.9993352162
2021-05-19,3.1057314085246044,PC4,upper,3.1057314085246044,1.00161636
2021-09-07,3.574317290143577,PC4,upper,3.574317290143577,1.00049309
2022-03-18,3.5006318063597037,PC4,upper,3.5006318063597037,1.0004827602
2022-11-08,3.566879296278961,PC4,upper,3.566879296278961,1.0000319041
2022-11-11,-3.8751471366093195,PC4,lower,3.8751471366093195,0.9982182667
2023-02-14,-4.630089318157607,PC4,lower,4.630089318157607,1.0004040413
2023-03-13,3.2800256373752656,PC4,upper,3.2800256373752656,1.0038696981
2023-04-29,3.2917117259378976,PC4,upper,3.2917117259378976,1.0006007616
2023-06-18,-3.06885230261151,PC4,lower,3.06885230261151,0.9998080998
2023-09-21,3.0839482485592846,PC4,upper,3.0839482485592846,0.9999863116
2024-09-20,-3.140451432833417,PC4,lower,3.140451432833417,1.0001108465
2024-09-21,-3.032614661429131,PC4,lower,3.032614661429131,1.0003096752
2024-10-10,3.1251268152770244,PC4,upper,3.1251268152770244,0.9992090471
2025-04-06,-3.3418042953808396,PC4,lower,3.3418042953808396,0.9992761127
2025-09-21,3.384185838538803,PC4,upper,3.384185838538803,1.0004233221
2021-04-24,-3.4186772750856225,PC5,lower,3.4186772750856225,0.99990911
2021-10-15,3.014602729395426,PC5,upper,3.014602729395426,0.999151825
2022-10-13,3.0837465695108883,PC5,upper,3.0837465695108883,1.0000785233
2022-10-27,3.3578661835152284,PC5,upper,3.3578661835152284,1.0000921962
2023-03-12,-3.2149128616120097,PC5,lower,3.2149128616120097,1.0071485791
2023-04-27,4.197255248095723,PC5,upper,4.197255248095723,0.999965209
2023-04-28,-3.4082159978438202,PC5,lower,3.4082159978438202,1.0006958459
2023-12-16,3.2712818785815987,PC5,upper,3.2712818785815987,0.9991822301
2024-01-03,-3.0464847403737862,PC5,lower,3.0464847403737862,1.0006567475
2024-01-24,3.0337250849380006,PC5,upper,3.0337250849380006,0.9997374754
2024-08-08,-3.7361015174636614,PC5,lower,3.7361015174636614,1.000278751
2024-10-09,4.520289675818728,PC5,upper,4.520289675818728,0.999070774
2024-10-27,3.20501977471303,PC5,upper,3.20501977471303,0.9987454662
2025-10-10,-3.908080939259566,PC5,lower,3.908080939259566,1.0017561381
2025-10-30,3.6068834267032464,PC5,upper,3.6068834267032464,0.9998960637
2021-09-19,3.1276676104883183,PC6,upper,3.1276676104883183,1.0004416918
2022-05-02,4.531885835388586,PC6,upper,4.531885835388586,0.9999552513
2023-03-19,3.42279846920697,PC6,upper,3.42279846920697,1.0030073377
2023-07-27,4.557171829020002,PC6,upper,4.557171829020002,0.9995903205
2023-07-28,4.486196806106568,PC6,upper,4.486196806106568,1.0001063954
2023-08-18,-3.564890752428914,PC6,lower,3.564890752428914,0.9998304414
2024-09-19,-3.3191014313929803,PC6,lower,3.3191014313929803,1.0001980408
2025-09-17,3.5069350382683413,PC6,upper,3.5069350382683413,1.000450154
2021-12-23,3.6590834399966465,PC7,upper,3.6590834399966465,1.0003879902
2022-01-01,-3.107721313710762,PC7,lower,3.107721313710762,1.0005000842
2022-03-17,5.873000333581322,PC7,upper,5.873000333581322,1.0004996051
2022-03-19,3.2830854804997722,PC7,upper,3.2830854804997722,1.0005099854
2023-06-10,-3.019417506441506,PC7,lower,3.019417506441506,1.00043936
2023-10-23,-3.7284471766027063,PC7,lower,3.7284471766027063,1.0003997417
2023-10-25,-3.837685886805871,PC7,lower,3.837685886805871,1.0004153882
2024-01-03,4.318828335270805,PC7,upper,4.318828335270805,1.0006567475
2024-06-24,-3.4558796638457694,PC7,lower,3.4558796638457694,0.999407696
2024-08-03,-3.0691917217048212,PC7,lower,3.0691917217048212,0.9995991403
2024-09-19,-4.5839549463609535,PC7,lower,4.5839549463609535,1.0001980408
2025-04-26,3.682978523599885,PC7,upper,3.682978523599885,1.0003362589
2025-07-31,3.9419425732595563,PC7,upper,3.9419425732595563,0.9999567103
2025-09-18,3.0310607353128485,PC7,upper,3.0310607353128485,1.0001268522
2025-10-30,-3.012226833889573,PC7,lower,3.012226833889573,0.9998960637
2021-03-20,-3.2228496230538615,PC8,lower,3.2228496230538615,1.00223016
