hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-03-17,3.321621010854258,PC1,upper,3.321621010854258,1.00526405
2021-11-10,7.663320599049241,PC1,upper,7.663320599049241,0.9877538364
2021-12-14,-6.006954775256766,PC1,lower,6.006954775256766,0.9994511007
2022-04-11,3.108538898491777,PC1,upper,3.108538898491777,0.9988737677
2022-05-08,3.7482451606039873,PC1,upper,3.7482451606039873,0.9995645261
2022-05-09,5.084602431526965,PC1,upper,5.084602431526965,0.9983388626
2022-05-10,3.125989312186566,PC1,upper,3.125989312186566,0.999920097
2022-05-11,5.728522076935054,PC1,upper,5.728522076935054,1.0012738315
2022-05-12,4.4440833323896936,PC1,upper,4.4440833323896936,1.0010548216
2022-11-10,3.986984292423961,PC1,upper,3.986984292423961,1.0022584546
2023-02-10,4.952138183462286,PC1,upper,4.952138183462286,0.9992522412
2023-02-16,3.2980944970357156,PC1,upper,3.2980944970357156,0.9982423757
2023-03-11,9.07292710058199,PC1,upper,9.07292710058199,0.973868652
2023-03-12,4.454502127377184,PC1,upper,4.454502127377184,0.9925845914
2023-07-06,-3.0437099493722926,PC1,lower,3.0437099493722926,0.9983375064
2023-08-08,-3.4046855246432752,PC1,lower,3.4046855246432752,0.9997875439
2023-08-09,-3.1630898394667732,PC1,lower,3.1630898394667732,1.0000957232
2023-08-10,-3.143056625659668,PC1,lower,3.143056625659668,0.9999651098
2023-11-13,-3.5191599703028222,PC1,lower,3.5191599703028222,0.9987229428
2023-11-21,4.6314662579320585,PC1,upper,4.6314662579320585,0.9979210507
2023-12-15,-3.05181663142179,PC1,lower,3.05181663142179,0.9982374145
2024-08-17,-5.747313961901371,PC1,lower,5.747313961901371,0.9999650715
2025-12-30,-3.4393886639134763,PC1,lower,3.4393886639134763,0.9996807244
2021-09-18,3.4211911010012788,PC10,upper,3.4211911010012788,0.9992894518
2021-11-20,3.643049147753138,PC10,upper,3.643049147753138,1.0074067795
2021-12-22,-3.155027247903609,PC10,lower,3.155027247903609,0.9988737505
2022-08-05,-3.293607924464807,PC10,lower,3.293607924464807,1.000417577
2022-11-17,-3.9860539990433725,PC10,lower,3.9860539990433725,1.0002548795
2023-01-13,-3.582745242522082,PC10,lower,3.582745242522082,1.0007452112
2023-07-03,-3.625994750557067,PC10,lower,3.625994750557067,1.0000174618
2025-04-07,-4.88692751516748,PC10,lower,4.88692751516748,0.9999711691
2021-04-18,-4.563907763777538,PC2,lower,4.563907763777538,0.99915892
2021-05-06,-3.2567435737994366,PC2,lower,3.2567435737994366,0.99966671
2021-05-19,4.642241140351442,PC2,upper,4.642241140351442,1.00063869
2021-09-10,3.4435685363441064,PC2,upper,3.4435685363441064,0.99952638
2021-09-11,3.11828748609218,PC2,upper,3.11828748609218,1.0003477
2021-09-22,3.843315592212874,PC2,upper,3.843315592212874,1.0007452826
2021-11-11,5.594356484139418,PC2,upper,5.594356484139418,1.0053536445
2023-03-12,4.47596363523936,PC2,upper,4.47596363523936,0.9925845914
2023-03-13,3.1303782823334223,PC2,upper,3.1303782823334223,0.9989164101
2023-11-15,3.034249499575107,PC2,upper,3.034249499575107,1.0006845738
