window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_60d,DAI,PC8,15,23,4,2.5,0.26666666666666666,0.21052631578947367,0.23529411764705882,0.9939692982456141,"[Timestamp('2021-03-20 00:00:00'), Timestamp('2021-11-10 00:00:00'), Timestamp('2021-11-19 00:00:00'), Timestamp('2021-12-17 00:00:00')]","[Timestamp('2021-03-18 00:00:00'), Timestamp('2021-11-09 00:00:00'), Timestamp('2021-11-14 00:00:00'), Timestamp('2021-12-15 00:00:00')]",1.00015685526
rolling_60d,DAI,PC9,15,23,2,7.0,0.13333333333333333,0.09523809523809523,0.1111111111111111,0.9928806133625411,[Timestamp('2021-11-19 00:00:00')],[Timestamp('2021-11-12 00:00:00')],1.0004231666733334
rolling_60d,DAI,PC10,8,23,1,1.0,0.125,0.05,0.07142857142857144,0.9961706783369803,[Timestamp('2021-12-23 00:00:00')],[Timestamp('2021-12-22 00:00:00')],1.00087203505
rolling_60d,DAI,PC6,16,23,1,2.0,0.0625,0.045454545454545456,0.052631578947368425,0.9917898193760263,[Timestamp('2021-03-20 00:00:00')],[Timestamp('2021-03-18 00:00:00')],1.0003872139
rolling_60d,DAI,PC5,17,23,1,3.0,0.058823529411764705,0.047619047619047616,0.05263157894736842,0.9912424740010947,[Timestamp('2021-11-19 00:00:00')],[Timestamp('2021-11-16 00:00:00')],0.9999003250411763
rolling_60d,DAI,PC7,18,23,1,3.0,0.05555555555555555,0.047619047619047616,0.05128205128205128,0.9906951286261632,[Timestamp('2021-11-19 00:00:00')],[Timestamp('2021-11-16 00:00:00')],1.0000872596833332
rolling_60d,DAI,PC3,19,23,1,1.0,0.05263157894736842,0.045454545454545456,0.04878048780487805,0.9901477832512315,[Timestamp('2023-03-11 00:00:00')],[Timestamp('2023-03-10 00:00:00')],0.9999901278157894
rolling_60d,DAI,PC1,23,23,1,3.0,0.043478260869565216,0.05555555555555555,0.04878048780487805,0.98798470780994,[Timestamp('2021-12-17 00:00:00')],[Timestamp('2021-12-14 00:00:00')],0.9978440998130437
rolling_60d,DAI,PC2,14,23,0,,0.0,0.0,,0.9923497267759562,[],[],0.9997379059571427
rolling_60d,DAI,PC4,19,23,0,,0.0,0.0,,0.9896061269146609,[],[],0.9999319296473683
rolling_60d,PAX,PC1,86,35,11,3.0,0.12790697674418605,0.2894736842105263,0.1774193548387097,0.9586549062844543,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2023-12-16 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2023-04-14 00:00:00'), Timestamp('2023-07-10 00:00:00'), Timestamp('2023-12-13 00:00:00'), Timestamp('2023-12-15 00:00:00'), Timestamp('2024-06-28 00:00:00')]",0.9979580558616278
rolling_60d,PAX,PC3,94,35,10,3.111111111111111,0.10638297872340426,0.30303030303030304,0.15748031496062995,0.9535398230088495,"[Timestamp('2021-04-17 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2023-03-09 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2023-11-16 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2021-04-13 00:00:00'), Timestamp('2021-09-06 00:00:00'), Timestamp('2023-03-07 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-07-11 00:00:00'), Timestamp('2023-09-15 00:00:00'), Timestamp('2023-11-10 00:00:00'), Timestamp('2023-12-13 00:00:00'), Timestamp('2024-06-28 00:00:00')]",0.9994206680127657
rolling_60d,PAX,PC5,83,35,7,3.8333333333333335,0.08433734939759036,0.20588235294117646,0.11965811965811966,0.9579878385848535,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-09-01 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2023-12-14 00:00:00')]","[Timestamp('2023-04-16 00:00:00'), Timestamp('2023-05-14 00:00:00'), Timestamp('2023-07-01 00:00:00'), Timestamp('2023-08-27 00:00:00'), Timestamp('2023-09-18 00:00:00'), Timestamp('2023-12-11 00:00:00')]",0.999525704307229
rolling_60d,PAX,PC4,90,35,7,3.6666666666666665,0.07777777777777778,0.21212121212121213,0.11382113821138212,0.9540929203539823,"[Timestamp('2021-09-07 00:00:00'), Timestamp('2023-03-09 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-09-09 00:00:00'), Timestamp('2023-09-22 00:00:00')]","[Timestamp('2021-09-06 00:00:00'), Timestamp('2023-03-06 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-05-12 00:00:00'), Timestamp('2023-09-05 00:00:00'), Timestamp('2023-09-16 00:00:00')]",0.9995213886199997
rolling_60d,PAX,PC7,97,35,7,4.4,0.07216494845360824,0.22580645161290322,0.109375,0.9503311258278145,"[Timestamp('2021-09-07 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-09-01 00:00:00'), Timestamp('2023-09-22 00:00:00')]","[Timestamp('2021-09-06 00:00:00'), Timestamp('2023-05-12 00:00:00'), Timestamp('2023-07-01 00:00:00'), Timestamp('2023-08-27 00:00:00'), Timestamp('2023-09-15 00:00:00')]",0.9995436067773196
rolling_60d,PAX,PC6,97,35,6,4.0,0.061855670103092786,0.17647058823529413,0.0916030534351145,0.949862258953168,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-07-19 00:00:00')]","[Timestamp('2023-04-15 00:00:00'), Timestamp('2023-05-14 00:00:00'), Timestamp('2023-07-01 00:00:00'), Timestamp('2023-07-15 00:00:00')]",0.9993703609752578
rolling_60d,PAX,PC2,81,35,4,5.0,0.04938271604938271,0.11764705882352941,0.06956521739130435,0.9575991189427313,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-12-14 00:00:00')]","[Timestamp('2023-04-14 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-07-07 00:00:00'), Timestamp('2023-12-08 00:00:00')]",0.9995344067876542
rolling_60d,PAX,PC10,98,35,4,4.75,0.04081632653061224,0.125,0.061538461538461535,0.948180815876516,"[Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-10-17 00:00:00'), Timestamp('2023-12-14 00:00:00')]","[Timestamp('2023-05-14 00:00:00'), Timestamp('2023-07-10 00:00:00'), Timestamp('2023-10-10 00:00:00'), Timestamp('2023-12-11 00:00:00')]",0.9996257365704079
rolling_60d,PAX,PC8,85,35,3,5.333333333333333,0.03529411764705882,0.09090909090909091,0.05084745762711864,0.9547461368653422,"[Timestamp('2023-09-01 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2023-08-27 00:00:00'), Timestamp('2023-12-09 00:00:00'), Timestamp('2024-06-25 00:00:00')]",0.9994872847400003
