hit_date,z_score,PC,hit_direction,abs_z_score,close_price
2021-05-20,2.3252852881472164,PC1,upper,2.3252852881472164,0.98685071
2021-05-21,2.835208733515539,PC1,upper,2.835208733515539,0.98377839
2021-05-22,2.755845114806586,PC1,upper,2.755845114806586,0.98542967
2021-05-23,5.329843801116438,PC1,upper,5.329843801116438,0.94569207
2021-05-24,-2.385093953270627,PC1,lower,2.385093953270627,0.98502072
2021-05-25,-2.150009835479438,PC1,lower,2.150009835479438,0.98923694
2021-11-10,-2.8738678064246264,PC1,lower,2.8738678064246264,1.0037715659
2021-11-11,-2.864026619422991,PC1,lower,2.864026619422991,1.0042276822
2021-11-12,-2.801466047868375,PC1,lower,2.801466047868375,1.0034394404
2021-11-13,-3.4117542671985155,PC1,lower,3.4117542671985155,1.0077274139
2021-11-14,-2.9480585941975317,PC1,lower,2.9480585941975317,1.0067272363
2021-11-15,-2.5453862820739426,PC1,lower,2.5453862820739426,1.0049677817
2021-11-16,-2.652522071897311,PC1,lower,2.652522071897311,1.0049003432
2022-05-09,6.872068611178205,PC1,upper,6.872068611178205,0.7933928223
2022-05-10,5.558865062979245,PC1,upper,5.558865062979245,0.7999187904
2022-05-11,5.42883626872311,PC1,upper,5.42883626872311,0.8011371728
2022-05-12,6.180866998443131,PC1,upper,6.180866998443131,0.4085840617
2022-05-13,5.2033226642492885,PC1,upper,5.2033226642492885,0.1540016054
2022-05-14,3.590219017137643,PC1,upper,3.590219017137643,0.1964422567
2021-02-28,-2.4004231721785407,PC10,lower,2.4004231721785407,1.00128955
2021-03-12,-2.3015032626040366,PC10,lower,2.3015032626040366,1.00020538
2021-03-17,2.376392979440208,PC10,upper,2.376392979440208,0.99887655
2021-03-31,-2.079528886228843,PC10,lower,2.079528886228843,1.00036508
2021-04-08,2.371008198352515,PC10,upper,2.371008198352515,0.99962059
2021-04-20,-2.3430803558153355,PC10,lower,2.3430803558153355,0.99889787
2021-04-25,2.08814882169332,PC10,upper,2.08814882169332,0.99869117
2021-05-04,2.1058235995560493,PC10,upper,2.1058235995560493,0.99550782
2021-05-18,-2.358594144001378,PC10,lower,2.358594144001378,1.00010649
2021-05-30,2.5724074255419103,PC10,upper,2.5724074255419103,0.9994029
2021-07-30,-2.1283078544668395,PC10,lower,2.1283078544668395,1.0010875
2021-08-08,-3.0159035641393532,PC10,lower,3.0159035641393532,1.00135572
2021-08-11,-2.1115376179166847,PC10,lower,2.1115376179166847,1.00031651
2021-08-24,3.4730617368374923,PC10,upper,3.4730617368374923,1.00063061
2021-08-31,2.6859311549613523,PC10,upper,2.6859311549613523,1.00155079
2021-09-18,-2.633951681554929,PC10,lower,2.633951681554929,1.0029670237
2021-11-27,2.709428056515885,PC10,upper,2.709428056515885,1.0017780243
2021-11-28,2.4821771873254783,PC10,upper,2.4821771873254783,1.0017361157
2021-12-14,2.331283540685711,PC10,upper,2.331283540685711,1.0017903028
2022-01-17,3.2207806114381885,PC10,upper,3.2207806114381885,1.0006977091
2022-02-19,-2.1607576285739656,PC10,lower,2.1607576285739656,1.0037305338
2022-02-20,-2.0281635052959572,PC10,lower,2.0281635052959572,1.0003686232
2022-04-03,-2.303905362211264,PC10,lower,2.303905362211264,0.9999548162
2021-04-18,-2.574138715365658,PC2,lower,2.574138715365658,0.99632065
2021-05-20,2.0234965758371133,PC2,upper,2.0234965758371133,0.98685071
2021-05-23,-2.2328534093455543,PC2,lower,2.2328534093455543,0.94569207
2021-05-26,2.0844377944937813,PC2,upper,2.0844377944937813,0.99889161
2021-05-30,2.269266024653528,PC2,upper,2.269266024653528,0.9994029
2021-08-17,2.1026377370047022,PC2,upper,2.1026377370047022,1.00350014
2021-08-24,-2.2670990666119852,PC2,lower,2.2670990666119852,1.00063061
2021-09-03,-2.3594232349612794,PC2,lower,2.3594232349612794,0.99878178
2021-09-05,-2.3809394442823795,PC2,lower,2.3809394442823795,0.99958705
2021-11-10,2.1066666976573587,PC2,upper,2.1066666976573587,1.0037715659
2021-11-20,-2.159099886999202,PC2,lower,2.159099886999202,1.0011180913
2021-11-23,-2.2798865881553754,PC2,lower,2.2798865881553754,1.0008684821
2021-11-30,2.3498230219412286,PC2,upper,2.3498230219412286,1.0097814346
2022-01-28,2.530388447656694,PC2,upper,2.530388447656694,0.9951491453
2022-03-07,-2.096379217402812,PC2,lower,2.096379217402812,0.9985065519
2022-05-08,3.3150362885729705,PC2,upper,3.3150362885729705,0.9964005505
2022-05-11,2.1950531731467535,PC2,upper,2.1950531731467535,0.8011371728
2022-05-13,-2.782468343679932,PC2,lower,2.782468343679932,0.1540016054
2022-05-14,-2.7811276764423454,PC2,lower,2.7811276764423454,0.1964422567
2021-04-07,2.143649668620233,PC3,upper,2.143649668620233,0.99438775
2021-04-09,2.517181451943481,PC3,upper,2.517181451943481,1.00074073
2021-04-10,2.4034271177518867,PC3,upper,2.4034271177518867,0.9978788
2021-04-17,3.084414143567966,PC3,upper,3.084414143567966,1.00907092
2021-05-20,-2.3247915736361273,PC3,lower,2.3247915736361273,0.98685071
2021-05-22,-2.0161467598997986,PC3,lower,2.0161467598997986,0.98542967
2021-05-24,4.241594664246696,PC3,upper,4.241594664246696,0.98502072
2021-06-18,2.184645949593527,PC3,upper,2.184645949593527,0.99901916
2021-06-21,2.1957960840849995,PC3,upper,2.1957960840849995,0.99714304
2021-08-11,-2.0613590543318985,PC3,lower,2.0613590543318985,1.00031651
2021-08-16,-2.0812034912881385,PC3,lower,2.0812034912881385,1.00149575
2021-09-04,-2.1810703258979376,PC3,lower,2.1810703258979376,1.00173092
2021-09-07,2.465762587590455,PC3,upper,2.465762587590455,1.00029963
2021-09-10,2.555008016203735,PC3,upper,2.555008016203735,1.00584024
2021-11-10,-4.407203974900212,PC3,lower,4.407203974900212,1.0037715659
2021-11-11,-2.5262926214282033,PC3,lower,2.5262926214282033,1.0042276822
2021-11-12,-2.2160453865021514,PC3,lower,2.2160453865021514,1.0034394404
2021-11-30,-3.3113629573986403,PC3,lower,3.3113629573986403,1.0097814346
