PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-1.5428994767768869,0.40897159249123644,-0.37987976734001494,-0.3289556541081912,0.3394356674461236,0.6242979895622576,1.124800179087279,1.761349216707075,-0.7083443213619649,-0.29335444611369044
-1.5798393869170768,0.25754719882638044,0.7573965830591113,-0.43928057236818585,0.17363858321170206,0.8559193954607652,1.1232127467039559,1.7450713339664483,0.729969821081863,-0.6397290067581889
-1.2198259425743776,0.3492347661676684,-0.8644372374642065,-0.25924095889669113,0.38536436987115397,0.5334554756030875,1.0224640508730083,1.6520251125064191,-0.8167557984245054,-0.3617148434977421
-1.5849930272346684,0.1917189253083349,1.3317031263268748,-0.4843067820985741,0.15558025744479087,0.8148373786712532,1.161190539140676,1.6854009678061013,0.7470031524004428,-0.7351534758439897
-1.2550406121046658,0.20847269523682646,0.1797933984051058,-0.49919551834415704,0.23642709954378333,0.6439016616606891,1.0904924492171664,1.632507541381938,0.4243805598849366,-0.7165805859382666
-0.3283188907042481,0.16500184311244384,-2.042195180501083,-0.3798096735329678,0.4664504745015822,0.5955088551531917,1.07316545485871,1.5147991859855048,-0.3220320906527147,-0.4386904056150543
-0.5644588567058031,0.12047698501962821,-1.0095079364346078,-0.3683683096814152,0.3969685069501121,0.9542369624354926,1.214408944931463,1.6613124241241572,0.3380635398577609,-0.4136048467677587
-1.2214637659822836,0.022056832901940004,1.464500426869308,-0.7155905916739854,0.08150698146942614,0.9922687982955162,1.1797911456163324,1.725806995674788,1.4887109019711893,-0.916555620721781
-0.9076183804914733,0.22139492498774943,-0.8700586522981735,-0.3160413194777655,0.4224232551620884,0.7280868600109608,1.1622618450466196,1.6946132876804898,-0.1335946113071887,-0.34586247310201607
-0.6419596830745796,0.15897473560981207,-1.1087942898611067,-0.4238749804775649,0.3852280701452852,0.6951099518316539,1.1085735971283954,1.6329648366008134,-0.19841579319668062,-0.48129764968105576
-0.29594142245844113,0.13355620161385529,-1.8673382717024363,-0.24841772604630102,0.38512960501960997,1.0250548914635749,1.0535562576305522,1.6423051561685054,0.4980714981291688,-0.5177508219678493
-0.9760044891370793,0.30587608137051336,-1.0396525271797636,-0.19876456288620617,0.2617016509624003,1.0389783469218377,0.9733313662241827,1.7070783646489285,0.3877013154662133,-0.48615042647653095
-1.3316069489974744,0.3466574313705457,-0.6328853602840899,-0.18722996007390438,0.23296065801067095,0.839143371332421,0.9188264575631021,1.8941879933216494,-0.14664539594931303,-0.5916371439105128
-1.2573041715388371,0.33883260999690473,-0.49936033420964004,-0.18137145086600523,0.2819876612713009,0.6764035642329386,1.0069915614218021,1.6897185783404582,-0.2607568653446634,-0.4744220560306039
0.8667726356285785,-0.11897619986648547,-3.3669424209865206,-0.3268483218630602,0.5563695712269026,0.9378247176828074,1.1223798725163643,1.40354801310651,0.6685432509645256,-0.6339173468957143
0.38769169221971833,-0.155630082352601,-1.5694720424941424,-0.3226118684596464,0.3690796301638814,1.1444520498668622,1.052547634781329,1.4856394805634434,0.9683491240795014,-0.8176934536085748
-0.7807440471009326,0.025162529152550028,0.4242539708112551,-0.18166567629855324,0.2252122310514288,1.0706292692992754,0.9716173893631703,1.762242934773136,0.3933028245499756,-0.7005369696964143
-0.6701125043268044,0.012704003047655834,0.2867918368040583,0.1713442810116187,0.367206282830757,0.8203036594638518,0.968373764881297,1.5689372650265285,-0.11048102154269338,-0.8498373309243626
