stablecoin,hit_date,PC,z_score,close_price,matched_depeg_date,lead_time_days,is_matched
DAI,2021-04-18,PC1,-3.131602978570886,0.99915892,,,False
DAI,2021-05-19,PC1,3.3688838223948245,1.00063869,,,False
DAI,2021-11-10,PC1,5.883487653405972,0.9877538364,2021-11-10,0.0,True
DAI,2021-12-14,PC1,-4.241606965752564,0.9994511007,2021-12-17,3.0,True
DAI,2022-05-08,PC1,3.506040249296863,0.9995645261,,,False
DAI,2022-05-09,PC1,4.347547534277834,0.9983388626,,,False
DAI,2022-05-11,PC1,4.474481250246649,1.0012738315,,,False
DAI,2022-05-12,PC1,3.3735453765523555,1.0010548216,,,False
DAI,2022-11-10,PC1,3.9389739695869994,1.0022584546,,,False
DAI,2023-02-10,PC1,4.083485478604613,0.9992522412,,,False
DAI,2023-03-11,PC1,6.748118847526027,0.973868652,2023-03-11,0.0,True
DAI,2023-03-12,PC1,3.8244096567310053,0.9925845914,2023-03-12,0.0,True
DAI,2023-06-15,PC1,4.291818788063219,0.9997578219,,,False
DAI,2023-08-07,PC1,-3.246010755972159,1.0001027803,,,False
DAI,2023-08-08,PC1,-3.0091041397395517,0.9997875439,,,False
DAI,2023-11-13,PC1,-3.2342182101603867,0.9987229428,,,False
DAI,2023-11-21,PC1,3.5587441554634527,0.9979210507,,,False
DAI,2024-08-17,PC1,-4.017746414708922,0.9999650715,,,False
DAI,2021-10-16,PC10,-3.759243554862568,1.00000634,,,False
DAI,2021-12-11,PC10,3.5601788773532066,1.002636818,2021-12-17,6.0,True
DAI,2021-12-31,PC10,-3.022953129428787,0.9990799369,,,False
DAI,2022-07-24,PC10,-3.0203070763745288,0.9997873804,,,False
DAI,2022-08-13,PC10,3.2126782072961997,0.9996098739,,,False
DAI,2022-09-22,PC10,3.4026173507773496,0.9996858186,,,False
DAI,2023-01-29,PC10,-3.1213248886101,0.9999174613,,,False
DAI,2023-02-25,PC10,3.0719151240276057,1.0006751792,,,False
DAI,2024-09-07,PC10,3.0137536835164997,1.0000135822,,,False
DAI,2024-09-14,PC10,4.373671533255507,1.0000020741,,,False
DAI,2025-04-07,PC10,-4.004504164594345,0.9999711691,,,False
DAI,2021-11-11,PC2,4.743938187433371,1.0053536445,2021-11-11,0.0,True
DAI,2022-11-08,PC2,-3.4148164445137588,0.9996178772,,,False
DAI,2023-03-12,PC2,3.8212839842836837,0.9925845914,2023-03-12,0.0,True
DAI,2023-04-10,PC2,-3.3325470280569114,1.0001095732,,,False
DAI,2025-04-06,PC2,4.002230143609565,1.0000604478,,,False
DAI,2025-07-09,PC2,-3.5404251714427892,1.0001592354,,,False
DAI,2021-03-22,PC3,3.2814536792906264,0.99962078,2021-03-23,1.0,True
DAI,2021-07-26,PC3,3.6410455521860854,1.00069803,,,False
DAI,2022-06-17,PC3,-3.577701438534963,1.0003938752,,,False
DAI,2022-11-09,PC3,3.1120472756919524,1.0002454777,,,False
DAI,2023-02-13,PC3,3.1985468622797715,0.9998951929,,,False
DAI,2023-09-10,PC3,3.1116315018826977,0.9993613208,,,False
DAI,2024-09-16,PC3,3.923945312958574,0.9998666087,,,False
DAI,2025-01-22,PC3,-3.1183105811606397,1.0002808384,,,False
DAI,2026-01-07,PC3,3.054509844563901,0.9998117056,,,False
DAI,2021-05-13,PC4,3.4767136757639974,1.00066515,,,False
DAI,2021-09-27,PC4,-3.0646108041663633,0.9997933197,,,False
DAI,2021-11-16,PC4,3.3770437818313037,1.0011561072,2021-11-19,3.0,True
DAI,2023-06-21,PC4,-3.0670115997977754,0.9997055084,,,False
DAI,2023-07-30,PC4,-3.2629058231048877,0.9998825985,,,False
DAI,2023-09-11,PC4,3.1684065457764703,1.0002063248,,,False
DAI,2025-05-20,PC4,3.1350344803918926,0.9998070354,,,False
DAI,2021-07-28,PC5,3.4773696487386103,1.00098153,,,False
DAI,2021-09-08,PC5,-3.019885637958236,1.00026853,,,False
DAI,2021-09-30,PC5,-3.868411313999544,1.0008009254,,,False
DAI,2022-01-13,PC5,4.278401656787756,0.9989323057,,,False
DAI,2022-09-04,PC5,-3.0508862824492318,1.0002700083,,,False
DAI,2022-12-15,PC5,4.082274875829108,0.9996096182,,,False
DAI,2023-03-23,PC5,3.462644326794534,0.9987887605,,,False
DAI,2023-06-05,PC5,3.363393590270472,0.9997201952,,,False
DAI,2023-08-19,PC5,-3.1680139331341275,0.9998587048,,,False
DAI,2023-10-21,PC5,3.220358709390291,1.0000547333,,,False
DAI,2024-11-07,PC5,-3.435249620351497,0.9996552999,,,False
DAI,2025-01-18,PC5,3.0368340050187608,0.999838302,,,False
DAI,2025-08-04,PC5,3.4162153984838053,0.9998665292,,,False
DAI,2025-10-29,PC5,-3.0545017715232987,0.99988618,,,False
DAI,2021-02-20,PC6,-3.3841558571223898,1.00067667,,,False
DAI,2021-12-31,PC6,-4.104544615705959,0.9990799369,,,False
DAI,2022-11-03,PC6,3.22875385141688,1.0002100504,,,False
