window,stablecoin,PC,num_hit_days,num_real_depeg_days,num_matched_days,avg_lead_time_matched,precision,recall,f1_score,specificity,matched_depeg_days,first_match_days,avg_close_price_hit_days
rolling_30d,DAI,PC9,4,23,1,2.0,0.25,0.043478260869565216,0.07407407407407408,0.9983844911147012,[Timestamp('2021-04-17 00:00:00')],[Timestamp('2021-04-15 00:00:00')],1.000457085225
rolling_30d,DAI,PC4,7,23,1,3.0,0.14285714285714285,0.047619047619047616,0.07142857142857142,0.9967689822294022,[Timestamp('2021-11-19 00:00:00')],[Timestamp('2021-11-16 00:00:00')],1.0001737205714285
rolling_30d,DAI,PC3,9,23,1,1.0,0.1111111111111111,0.045454545454545456,0.06451612903225805,0.9956919763058697,[Timestamp('2021-03-23 00:00:00')],[Timestamp('2021-03-22 00:00:00')],1.0000193143666667
rolling_30d,DAI,PC8,9,23,1,2.0,0.1111111111111111,0.045454545454545456,0.06451612903225805,0.9956919763058697,[Timestamp('2021-12-17 00:00:00')],[Timestamp('2021-12-15 00:00:00')],0.9999071142555555
rolling_30d,DAI,PC10,11,23,1,6.0,0.09090909090909091,0.043478260869565216,0.0588235294117647,0.9946149703823371,[Timestamp('2021-12-17 00:00:00')],[Timestamp('2021-12-11 00:00:00')],1.0001259666999998
rolling_30d,DAI,PC1,18,23,1,3.0,0.05555555555555555,0.05,0.052631578947368425,0.9908602150537634,[Timestamp('2021-12-17 00:00:00')],[Timestamp('2021-12-14 00:00:00')],0.9973030966222223
rolling_30d,DAI,PC2,6,23,0,,0.0,0.0,,0.9967741935483871,[],[],0.9996475615833332
rolling_30d,DAI,PC5,14,23,0,,0.0,0.0,,0.9924650161463939,[],[],0.9998951158928574
rolling_30d,DAI,PC6,6,23,0,,0.0,0.0,,0.9967707212055974,[],[],0.9999548872833334
rolling_30d,DAI,PC7,11,23,0,,0.0,0.0,,0.9940796555435952,[],[],0.9999854554545454
rolling_30d,PAX,PC9,96,35,14,4.363636363636363,0.14583333333333334,0.4117647058823529,0.2153846153846154,0.9552401746724891,"[Timestamp('2022-11-29 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-06-22 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2023-10-17 00:00:00'), Timestamp('2023-11-16 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2022-11-25 00:00:00'), Timestamp('2023-04-15 00:00:00'), Timestamp('2023-04-27 00:00:00'), Timestamp('2023-06-15 00:00:00'), Timestamp('2023-06-30 00:00:00'), Timestamp('2023-07-12 00:00:00'), Timestamp('2023-09-16 00:00:00'), Timestamp('2023-10-16 00:00:00'), Timestamp('2023-11-13 00:00:00'), Timestamp('2023-12-10 00:00:00'), Timestamp('2024-06-25 00:00:00')]",0.9997426095854167
rolling_30d,PAX,PC10,96,35,11,2.7777777777777777,0.11458333333333333,0.3333333333333333,0.17054263565891473,0.9536532170119957,"[Timestamp('2021-04-17 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-07-21 00:00:00'), Timestamp('2023-09-09 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2023-11-16 00:00:00'), Timestamp('2023-12-14 00:00:00')]","[Timestamp('2021-04-14 00:00:00'), Timestamp('2023-04-15 00:00:00'), Timestamp('2023-05-01 00:00:00'), Timestamp('2023-07-02 00:00:00'), Timestamp('2023-07-20 00:00:00'), Timestamp('2023-09-07 00:00:00'), Timestamp('2023-09-17 00:00:00'), Timestamp('2023-11-13 00:00:00'), Timestamp('2023-12-12 00:00:00')]",0.9996538151166666
rolling_30d,PAX,PC1,73,35,10,3.7142857142857144,0.136986301369863,0.2777777777777778,0.18348623853211007,0.9658536585365853,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2023-12-16 00:00:00'), Timestamp('2024-01-23 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2023-04-14 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-07-07 00:00:00'), Timestamp('2023-12-13 00:00:00'), Timestamp('2023-12-15 00:00:00'), Timestamp('2024-01-16 00:00:00'), Timestamp('2024-06-28 00:00:00')]",0.9982399306945204
rolling_30d,PAX,PC3,84,35,9,3.875,0.10714285714285714,0.2727272727272727,0.15384615384615383,0.9591947769314473,"[Timestamp('2021-09-07 00:00:00'), Timestamp('2023-05-04 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-06-22 00:00:00'), Timestamp('2023-09-09 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2024-01-23 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2021-09-06 00:00:00'), Timestamp('2023-05-03 00:00:00'), Timestamp('2023-05-12 00:00:00'), Timestamp('2023-06-21 00:00:00'), Timestamp('2023-09-05 00:00:00'), Timestamp('2023-09-16 00:00:00'), Timestamp('2024-01-16 00:00:00'), Timestamp('2024-06-27 00:00:00')]",0.9996229292928572
rolling_30d,PAX,PC8,88,35,9,3.857142857142857,0.10227272727272728,0.2647058823529412,0.14754098360655737,0.9569951007076756,"[Timestamp('2023-03-09 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-06-22 00:00:00'), Timestamp('2023-07-14 00:00:00'), Timestamp('2023-09-01 00:00:00'), Timestamp('2023-09-09 00:00:00')]","[Timestamp('2023-03-02 00:00:00'), Timestamp('2023-04-18 00:00:00'), Timestamp('2023-05-18 00:00:00'), Timestamp('2023-06-20 00:00:00'), Timestamp('2023-07-08 00:00:00'), Timestamp('2023-08-25 00:00:00'), Timestamp('2023-09-07 00:00:00')]",0.9996920722704545
rolling_30d,PAX,PC6,109,35,7,4.666666666666667,0.06422018348623854,0.21875,0.09929078014184398,0.9445350734094616,"[Timestamp('2023-05-19 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-09-01 00:00:00'), Timestamp('2023-09-22 00:00:00'), Timestamp('2023-10-17 00:00:00'), Timestamp('2024-04-12 00:00:00')]","[Timestamp('2023-05-16 00:00:00'), Timestamp('2023-06-29 00:00:00'), Timestamp('2023-08-27 00:00:00'), Timestamp('2023-09-15 00:00:00'), Timestamp('2023-10-11 00:00:00'), Timestamp('2024-04-09 00:00:00')]",0.9998455379825688
rolling_30d,PAX,PC5,86,35,6,5.5,0.06976744186046512,0.17142857142857143,0.09917355371900825,0.9565453557848995,"[Timestamp('2022-11-29 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-06-22 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2022-11-22 00:00:00'), Timestamp('2023-05-13 00:00:00'), Timestamp('2023-06-15 00:00:00'), Timestamp('2024-06-29 00:00:00')]",0.9991636979720929
rolling_30d,PAX,PC7,92,35,6,3.0,0.06521739130434782,0.17647058823529413,0.09523809523809525,0.9532354540511148,"[Timestamp('2023-04-20 00:00:00'), Timestamp('2023-05-24 00:00:00'), Timestamp('2023-07-03 00:00:00'), Timestamp('2023-08-18 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2023-04-15 00:00:00'), Timestamp('2023-05-20 00:00:00'), Timestamp('2023-07-01 00:00:00'), Timestamp('2023-08-17 00:00:00'), Timestamp('2023-12-09 00:00:00'), Timestamp('2024-06-30 00:00:00')]",1.0003057254065217
rolling_30d,PAX,PC2,76,35,4,5.333333333333333,0.05263157894736842,0.11764705882352941,0.07272727272727272,0.961060032449973,"[Timestamp('2023-07-03 00:00:00'), Timestamp('2023-12-14 00:00:00'), Timestamp('2024-07-01 00:00:00')]","[Timestamp('2023-06-26 00:00:00'), Timestamp('2023-12-08 00:00:00'), Timestamp('2024-06-28 00:00:00')]",0.9993811169157892
rolling_30d,PAX,PC4,82,35,4,4.333333333333333,0.04878048780487805,0.11764705882352941,0.06896551724137931,0.9576776994031471,"[Timestamp('2022-11-29 00:00:00'), Timestamp('2023-05-19 00:00:00'), Timestamp('2023-12-14 00:00:00')]","[Timestamp('2022-11-24 00:00:00'), Timestamp('2023-05-14 00:00:00'), Timestamp('2023-12-11 00:00:00')]",0.9996411716707317
rolling_30d,USDC,PC9,8,32,3,5.333333333333333,0.375,0.09375,0.15,0.9972914409534128,"[Timestamp('2021-06-26 00:00:00'), Timestamp('2021-11-27 00:00:00'), Timestamp('2023-03-11 00:00:00')]","[Timestamp('2021-06-22 00:00:00'), Timestamp('2021-11-22 00:00:00'), Timestamp('2023-03-04 00:00:00')]",1.0001445947124998
rolling_30d,USDC,PC7,5,32,1,1.0,0.2,0.03225806451612903,0.05555555555555555,0.9978354978354979,[Timestamp('2021-06-18 00:00:00')],[Timestamp('2021-06-17 00:00:00')],1.00009744878
rolling_30d,USDC,PC8,7,32,1,2.0,0.14285714285714285,0.03225806451612903,0.052631578947368425,0.9967532467532467,[Timestamp('2021-12-02 00:00:00')],[Timestamp('2021-11-30 00:00:00')],0.9999668027142856
rolling_30d,USDC,PC3,10,32,1,5.0,0.1,0.038461538461538464,0.05555555555555555,0.9951377633711507,[Timestamp('2021-06-26 00:00:00')],[Timestamp('2021-06-21 00:00:00')],0.9996626117
rolling_30d,USDC,PC1,14,32,1,1.0,0.07142857142857142,0.038461538461538464,0.05,0.9929805615550756,[Timestamp('2023-03-11 00:00:00')],[Timestamp('2023-03-10 00:00:00')],0.9989193630571428
rolling_30d,USDC,PC2,8,32,0,,0.0,0.0,,0.9956733369388859,[],[],0.9999389337625
rolling_30d,USDC,PC4,4,32,0,,0.0,0.0,,0.997836668469443,[],[],1.00011959195
rolling_30d,USDC,PC5,8,32,0,,0.0,0.0,,0.9956733369388859,[],[],1.000035119
rolling_30d,USDC,PC6,5,32,0,,0.0,0.0,,0.9972958355868037,[],[],0.99994125302
rolling_30d,USDC,PC10,3,32,0,,0.0,0.0,,0.9983775013520823,[],[],1.0000110526666666
rolling_30d,USDT,PC3,3,28,2,4.0,0.6666666666666666,0.07142857142857142,0.12903225806451613,0.9994600431965442,"[Timestamp('2021-04-11 00:00:00'), Timestamp('2022-11-10 00:00:00')]","[Timestamp('2021-04-05 00:00:00'), Timestamp('2022-11-08 00:00:00')]",1.0002167471
rolling_30d,USDT,PC7,4,28,1,6.0,0.25,0.037037037037037035,0.06451612903225806,0.9983810037776578,[Timestamp('2022-05-11 00:00:00')],[Timestamp('2022-05-05 00:00:00')],0.999870388775
rolling_30d,USDT,PC5,6,28,1,1.0,0.16666666666666666,0.045454545454545456,0.07142857142857144,0.9973016729627631,[Timestamp('2023-03-10 00:00:00')],[Timestamp('2023-03-09 00:00:00')],1.0002570872499998
rolling_30d,USDT,PC1,11,28,1,1.0,0.09090909090909091,0.05263157894736842,0.06666666666666667,0.9946207638515331,[Timestamp('2022-11-10 00:00:00')],[Timestamp('2022-11-09 00:00:00')],1.0009997421363637
rolling_30d,USDT,PC2,4,28,0,,0.0,0.0,,0.9978425026968716,[],[],1.000021692975
rolling_30d,USDT,PC4,9,28,0,,0.0,0.0,,0.9951456310679612,[],[],0.9999991304888888
rolling_30d,USDT,PC6,5,28,0,,0.0,0.0,,0.9973031283710896,[],[],1.00030686766
rolling_30d,USDT,PC8,3,28,0,,0.0,0.0,,0.9983818770226537,[],[],1.0001987792666667
rolling_30d,USDT,PC9,9,28,0,,0.0,0.0,,0.9951456310679612,[],[],1.0004923531333332
rolling_30d,USDT,PC10,5,28,0,,0.0,0.0,,0.9973031283710896,[],[],1.0001650661400001
rolling_30d,UST,PC9,24,32,7,3.0,0.2916666666666667,0.3333333333333333,0.3111111111111111,0.9613636363636363,"[Timestamp('2021-01-28 00:00:00'), Timestamp('2021-04-17 00:00:00'), Timestamp('2021-05-20 00:00:00'), Timestamp('2021-11-30 00:00:00'), Timestamp('2021-12-21 00:00:00')]","[Timestamp('2021-01-25 00:00:00'), Timestamp('2021-04-12 00:00:00'), Timestamp('2021-05-17 00:00:00'), Timestamp('2021-11-27 00:00:00'), Timestamp('2021-12-20 00:00:00')]",1.0013659199958334
rolling_30d,UST,PC3,24,32,6,3.5,0.25,0.24,0.24489795918367346,0.9591836734693877,"[Timestamp('2021-01-28 00:00:00'), Timestamp('2021-05-20 00:00:00'), Timestamp('2021-12-21 00:00:00'), Timestamp('2022-05-09 00:00:00')]","[Timestamp('2021-01-25 00:00:00'), Timestamp('2021-05-18 00:00:00'), Timestamp('2021-12-14 00:00:00'), Timestamp('2022-05-07 00:00:00')]",1.0005533243208333
rolling_30d,UST,PC10,24,32,6,5.0,0.25,0.25,0.25,0.9591836734693877,"[Timestamp('2021-01-28 00:00:00'), Timestamp('2021-04-17 00:00:00'), Timestamp('2021-05-20 00:00:00'), Timestamp('2021-11-30 00:00:00')]","[Timestamp('2021-01-24 00:00:00'), Timestamp('2021-04-12 00:00:00'), Timestamp('2021-05-13 00:00:00'), Timestamp('2021-11-26 00:00:00')]",1.0017991842291667
rolling_30d,UST,PC1,13,32,5,2.5,0.38461538461538464,0.1724137931034483,0.23809523809523808,0.9821428571428571,"[Timestamp('2021-11-13 00:00:00'), Timestamp('2022-05-09 00:00:00')]","[Timestamp('2021-11-10 00:00:00'), Timestamp('2022-05-07 00:00:00')]",0.9782552679461538
rolling_30d,UST,PC6,20,32,4,3.6666666666666665,0.2,0.12903225806451613,0.1568627450980392,0.9638009049773756,"[Timestamp('2021-11-13 00:00:00'), Timestamp('2022-03-04 00:00:00'), Timestamp('2022-05-09 00:00:00')]","[Timestamp('2021-11-09 00:00:00'), Timestamp('2022-03-01 00:00:00'), Timestamp('2022-05-05 00:00:00')]",1.00140365614
rolling_30d,UST,PC2,16,32,2,3.5,0.125,0.1,0.11111111111111112,0.9686800894854586,"[Timestamp('2021-05-20 00:00:00'), Timestamp('2022-05-09 00:00:00')]","[Timestamp('2021-05-17 00:00:00'), Timestamp('2022-05-05 00:00:00')]",1.00131008279375
rolling_30d,UST,PC4,18,32,2,2.0,0.1111111111111111,0.07142857142857142,0.08695652173913043,0.9640449438202248,[Timestamp('2021-02-10 00:00:00')],[Timestamp('2021-02-08 00:00:00')],1.000393327422222
rolling_30d,UST,PC8,18,32,2,5.0,0.1111111111111111,0.07142857142857142,0.08695652173913043,0.963963963963964,"[Timestamp('2021-05-20 00:00:00'), Timestamp('2021-11-13 00:00:00')]","[Timestamp('2021-05-17 00:00:00'), Timestamp('2021-11-06 00:00:00')]",1.0008239749
rolling_30d,UST,PC5,24,32,2,5.0,0.08333333333333333,0.06451612903225806,0.07272727272727274,0.9504504504504504,"[Timestamp('2021-05-20 00:00:00'), Timestamp('2022-05-09 00:00:00')]","[Timestamp('2021-05-14 00:00:00'), Timestamp('2022-05-05 00:00:00')]",1.0012368055499998
rolling_30d,UST,PC7,24,32,2,4.5,0.08333333333333333,0.1,0.0909090909090909,0.9507829977628636,"[Timestamp('2021-04-17 00:00:00'), Timestamp('2022-03-04 00:00:00')]","[Timestamp('2021-04-14 00:00:00'), Timestamp('2022-02-26 00:00:00')]",1.0031244947791667
