,0,1,2,3,4,5,6,7,8,9
percent_change_24h,-0.05069139099958302,0.3455855348621088,-0.17922051017114604,-0.3505874823411512,-0.037595302219806226,0.31040241806092067,0.06469544269296049,0.20615338776392056,-0.12594468878126344,-0.2565468490105605
percent_change_7d,-0.09434198501744162,0.4005126222635892,0.004376092025767608,0.030508282857975105,-0.053242442742274604,0.16130379724643795,0.016204579996689828,-0.0378471620468232,-0.1667011326583878,0.6437737485952649
percent_change_30d,-0.11576028737804807,0.3915507957796648,-0.05941253331165556,0.021381676095918213,-0.07070520693084448,-0.06041652087236634,0.14896169688429886,-0.06897856661134366,0.5331660905791922,-0.1972949939388434
volume_percent_change_24h,-0.013572144738999897,-0.04909616386710079,0.248485397483724,0.24051833879065604,-0.21480617692236145,0.6444961685702079,-0.1472199292272725,-0.3038593357165198,0.13320620797178592,0.13523738978121488
volume_percent_change_7d,-0.1394577323542283,0.016576637824100057,0.373800503714004,0.16058377616878536,-0.3172226129307148,0.20505941760219645,-0.22640267516074522,0.15097610846494924,-0.2908718378381233,-0.307323809979156
volume_percent_change_30d,-0.20810195935110892,-0.05465673592980105,0.37531699809739527,0.04847360281797981,-0.08588967195125928,0.11785615798901682,0.35316565808757194,0.3350335695360321,0.1433513234351453,0.10777635331382648
market_cap_percent_change_24h,0.3025848195747872,-0.025567547919023676,0.00012130494622501204,0.2837085563445019,0.2970721453853445,0.1942126470261898,0.36926891539553464,0.09572880960821638,-0.0972799641335682,-0.0687381059901056
market_cap_percent_change_7d,0.36454049781946174,0.13578092815376103,-0.016741061602153398,0.04717368127015534,0.043565656573447284,0.0531163043356408,-0.19451644936888254,-0.05365248990825656,0.17257295625151262,0.06292324290756494
market_cap_percent_change_30d,0.3153592338268092,0.16249202570325028,0.263983556402548,-0.0280091145094448,-0.13838823176682477,-0.15702199815901158,-0.1184908196409581,0.1670345907920968,-0.015978353639771334,-0.08032587832380388
circulating_supply_percent_change_24h,0.3002799644613973,0.03455009774461327,-0.03149048645241662,0.227874201939916,0.296756247055074,0.25314068761454195,0.38868962966057724,0.13406983821017804,-0.1214646602661291,-0.11519420407064491
circulating_supply_percent_change_7d,0.3600064722672071,0.15396799181315077,-0.01651845174055115,0.04853212169819764,0.041081511907416296,0.06046886124179491,-0.19363587364535415,-0.05539023992208852,0.16483096419513765,0.09243297822595618
circulating_supply_percent_change_30d,0.3136607558267289,0.1684557847180768,0.26312869992367227,-0.02769258688393696,-0.13949058958143773,-0.15797255495657864,-0.11624420387121628,0.1660128079822498,-0.007858081708157775,-0.08333744914021701
realized_daily_volatility,-0.12446309176737405,0.05430576650704633,0.2432893946651777,0.4979224563252974,0.1752722972911888,-0.2497986853229932,-0.06768360064954403,-0.28734274690143996,0.1661773999957652,-0.2724375003473507
peg_error,-0.16534351170506167,0.45014915390471444,-0.0954462009574198,0.10897277862462439,-0.024959681305711624,0.0024084796428789005,0.06863734512548408,-0.007278877834539392,0.005238908821603987,-0.10387635851857377
abs_peg_error,-0.16420359970861148,0.440878591881183,-0.031038379120181418,0.04676960383273056,0.1268048803501603,0.030485513013098247,-0.03464846383417913,-0.05516549555816105,-0.13583002970424132,-0.1893282762809031
price_deviation_5d,-0.19440910261873262,0.1676743941838919,0.11299502698113559,0.32178672906574857,0.22775795865394002,-0.3073422822124028,-0.07634262636669113,0.14579153516259266,-0.3166588922691861,0.3158499022073282
price_deviation_30d,-0.21193501744057353,-0.12379853774307543,-0.15594699642329712,0.1768014544327984,0.1609207566253187,0.14116755638570333,-0.3381254362352453,0.6165416138783382,0.1321346310128192,-0.10393254830587045
downward_price_deviation_5d,0.01755087279690585,0.04399581825150197,0.2068431363076686,-0.290835101012038,0.5634762819044971,0.15727369409830516,-0.36167675362373547,-0.1907401769445286,-0.225444016507058,-0.1289506796402858
downward_price_deviation_30d,-0.11971643453061004,0.015038003599208922,0.35114810069924385,-0.24979445356893468,0.38922792082409857,0.058515672128856104,-0.04371530042637108,0.17029251880221014,0.4781582213551917,0.2087740606205842
fear_greed_index,-0.2569123308516871,-0.08015023447702209,0.2472132158497316,-0.23136156330546195,0.10527585556844568,0.017542692284610927,0.29564957522488605,-0.27304517423578234,-0.11399108674286332,-0.14251031639711323
fed_funds_rate,0.19232302374881147,0.10208197386523662,0.3846734420762455,-0.23207774412884416,-0.11319920518984077,-0.19644272494324097,0.18601495118217307,0.0917416420432653,-0.10685989979122239,0.02491677610249753
