PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-2.8951052212402772,0.5233932598752384,0.19152357511434698,-0.1691216937158717,-1.134012950226788,-1.9111835398146504,3.7684715502654695,-1.0589471953541896,-0.5672169002310802,-0.7922311612297586
-2.5829952854796763,0.13617309908780123,-0.17519307268552556,-0.5327586316571885,-1.3616028748829023,-1.7525373662314954,3.6795329780336155,-0.9220256900044643,-0.37729867172153375,-0.5391114695423598
-3.1617707514101903,0.704435834891394,1.3504558401718403,1.9734353246254015,1.8559659357964577,0.22808635671780564,3.9516849599850734,-1.9867823552771002,-0.346551218839355,0.6634922210413152
-3.117157493304608,0.872260970092587,-0.15738691144164954,0.4775315013225634,-0.6568518053076837,-1.440727429674476,3.0588885307688267,-0.6817102171676506,-0.49496118224175045,-1.04706908148666
-6.0562381891485675,0.18116488383591034,0.07829058167593722,4.614027031749099,0.2423186313269281,-2.333369751621046,0.5632041490293841,-0.33968508743257236,-2.6062144475602294,-4.544828345373879
-12.58114442727523,-25.543607756126807,-9.339374446980562,2.0409845844429655,-0.7571447109762234,-1.290392158144407,-0.637424095764372,1.6436482688104594,-0.0659487869408114,0.11175916133726223
-9.425488052819857,1.332751392201281,8.761170145858395,-7.222116802462616,10.740479936482771,-2.415017486083325,-1.6065950006246315,0.749844245323594,-1.6410081716518372,-2.664076979721791
-6.301216078860919,-3.376783549811296,4.387241356696544,-4.566786456248311,-0.3500388009113967,-4.0130649070437086,0.004863210177381297,1.2239813076764583,1.8782167563335208,0.9260994693045378
-6.560828714727553,-3.64723297891477,4.774830324664292,-3.69434848628713,1.2971874114066475,-2.8994583931222038,0.4803047770867037,0.6266676061339813,1.3291953743215204,2.1379356891166594
-6.6110534597822594,-3.496143447646242,4.372721130233833,-4.084459198082404,0.882562120190308,-3.252527362972203,0.20280336254695136,0.9952628610006021,1.2716338149737594,1.6102456450508944
-4.600619791677808,-0.016971244400092414,2.583432917619108,0.38746640279082384,-1.1263593259996703,1.037729706254412,1.9043381034417437,0.22895795458344353,-1.812036598773552,-0.34433522925637317
-3.912598254356695,-1.4214724941829242,1.022318143184209,-0.9434110592816435,-3.0740814367778193,0.5652343223434348,2.306873284989364,0.7577451519350081,-0.9299561055585592,-0.6557458811699404
-3.597094425010568,2.999371584658694,5.55666986846053,-0.36087021967094485,-4.004904164225742,0.7588846291569928,3.647159283921358,-1.6884864509092148,4.989996578011174,-0.6106563449259376
-3.8619087878335034,-0.7967435634942938,3.66455489326711,0.5402795693600604,0.42490081130958773,2.265958950912396,3.0545230937773327,-0.6771130884083933,-1.9100561160898126,1.0816760497180253
-4.322027564086868,-0.3157423897595736,4.057536654788023,2.460677601406595,-0.21896821524460702,2.7504322177793905,2.801542301332402,-0.7864510127040809,2.5108403659814704,-0.5850154711497728
-3.638300015640995,-0.8781368387478122,2.655607626451199,-0.09403717371276206,-2.578786847288702,0.8078214170019595,2.4299252864983716,0.22268203797263608,-0.13048631144443887,-0.5921322923967609
-3.490276584225681,-0.7162653762097628,2.7075451141283637,-0.18627300105263744,-1.766049738727838,1.4520758197212682,2.8232685300725393,0.018432823607265454,-0.8688478467189452,0.010176793207108823
-4.994367972400326,0.37597365631224383,5.3202171485628496,2.516854409879362,-0.21630423349750572,0.21746096205555876,0.6677296940931788,-0.19785052977794443,-1.3934611633620386,-0.630656108537874
-6.120293101788413,0.5277102349313233,3.0744514497890854,5.501534110606956,-2.6749304565382643,-0.3948827915992382,-0.16113434565270734,0.9680871521225655,-0.9285156275162767,-4.071366727771859
-4.145146482826439,-0.381696439085697,3.552584145835354,1.9275896189143835,-1.5771554013842586,1.4116643624639864,2.2158659631023294,-0.2103931139371567,1.4364768466865099,-1.030552032234497
-1.9474742659542859,-0.7261203827929464,2.59509419661245,0.602496528531799,-2.2926432652284032,0.8556214566784178,-0.9787872335373218,1.5126919411978477,-0.9572056517708872,0.0672587841806625
-1.8368295429228199,-1.5713975635461337,1.8706337486617766,-0.3205838451166119,-1.906652041476825,1.4532262497148247,-0.5138981338300341,1.556403241725612,-1.4367579708512346,0.636432120711092
-1.1561278314462753,-0.7753590762708237,1.69929041845338,-0.9923702014586121,-2.1107220206530357,1.8895655410444745,-0.02089554461172359,1.5462691202417203,-0.8620111406705806,0.7076052426941318
-1.0056855532558402,-0.7288474829736253,1.6206935215332035,-1.2578239311083466,-2.3576471844944717,1.6972212808485598,-0.11766529264947305,1.645745626111489,-0.991753068635357,0.573796213437871
-1.0010279619924412,-0.8299688370565007,1.5149878739233924,-1.2474137616205558,-1.779422139349243,1.7634677145834965,-0.2943112706175018,1.8343877698750175,-1.9121927980045572,0.746209303821803
-0.8928657958551801,-0.9019371718253415,2.1786257398269377,-0.45497365521114946,-1.3448660560740902,2.2785753881394797,0.16207773143133877,1.2734688881267997,-1.935663660803899,1.0179206926594098
-1.2298945248595519,-0.3304128045066289,1.6169474843665788,-1.0952822104964834,-1.8287068515551685,1.9778212429986555,-0.4411594993351408,1.8911013563062127,-1.125332849455799,-0.08374186948597254
-2.1264388050019587,0.09467817241121172,0.9749580682047125,-0.7068912334145189,-0.7994211795877749,2.9000727338647434,-0.9575801515172316,1.4956427076532413,-1.009760056980026,-0.15736090389958377
-2.3729861675922077,0.557855299712442,0.8150969028847715,-0.38914017462463235,0.06032778584270498,3.682312213707242,-1.2613634943387888,1.4738466452114696,0.2917045264127929,-0.6005759079195012
-2.195243973973197,0.6749477394468025,0.48674092764926186,-1.0834822470189431,-1.7878993908856031,2.4131562460366354,-1.0580838891872262,1.6893415753297059,0.2495702700258153,-0.27085612101363343
-1.5419899853396026,-0.05501277209644623,1.0247510760517342,-1.055319420060306,-2.1245572800099133,2.231148825350913,-0.47109486403781536,1.0968339304304735,0.14698385707550277,0.5697828123047933
-4.722828043068284,2.9841671422093388,-1.017832096184372,-0.6148840383720486,0.7878460639467864,3.7183531372987813,-2.2660625178840563,2.7060622205387164,0.3346969566192771,-1.0581131990654897
-2.6233085198837696,0.4360370039741162,0.4472108244089072,-0.7873952809457885,-1.2910043383767191,2.5330449246815285,-0.5889523748781748,1.076028994329426,0.21948694009332415,1.242830333699097
-3.26650944645857,1.3509793725731598,0.5405378916422207,-0.13454024235328815,-0.3899360409686823,3.1350409832111623,-0.779361755378822,1.1636918648668095,0.8766315542601488,0.9255393560894292
-2.94132036156686,1.0324836617045647,2.714201934599973,0.940735499340327,-0.3999750892621669,2.3596892854225864,-1.8250208723124743,-0.09681726968069913,1.4287237164504474,1.1767535487536982
-2.499167421381824,4.791536748196086,5.225157152684964,8.232762669064563,-2.8835971227657153,-5.645916091978102,-6.66891556353336,0.3941939645115161,-1.2978981264576799,-0.24450398725325642
-1.5698334651669148,1.2535365281445539,1.5279356363650667,1.0663710437037746,-1.680405930672726,-2.171038076180501,-2.2465675077201284,-0.5715139664873035,1.2600074585223804,1.6455105717050418
-1.906751522244059,1.9479811875197575,3.0653802335643276,2.606075551721668,-1.0026562790214297,-2.2385828422377023,-2.5511816447378433,-0.9778866933811774,1.7177091482679652,2.574379578817099
-1.1265992970378975,-0.42117234928305924,2.272944260443911,2.4322260815552434,-1.126150457851629,-1.3595492517992904,-1.0102633307666726,-0.5953042290735643,0.6893966243116143,2.5769898208111757
-1.320585053487752,0.42282597182104426,3.1114044279536697,1.8407398318639812,-0.6239682513487843,-1.7602185430012445,-1.6464137396064304,-0.4193773336124556,0.9833725311796884,1.912483129415602
-0.8882208532151201,-1.1462199243493596,2.0252078999628185,1.3892446587366398,-0.9388796453858916,-1.086559886644057,-0.7076375084548193,-0.47397730959426093,0.2454286040363966,1.9519749092767729
-0.4245500334892665,-1.0478501070692978,1.4488097755426674,0.6787563801914694,-1.4803200441206326,-1.6953385556125105,-0.9294506615476352,0.12839310511040758,-0.8675204153928168,1.0874328816637535
-0.7308875592990315,-0.6382011010032923,1.3202903876898984,1.17602824119086,-0.8716221158593084,-1.3646550769959052,-1.1474149293792717,0.2734455114759767,-1.4519746880472855,0.14572313638289594
-0.3016073919675789,-1.4535246875417243,0.47216526523598856,0.05937219454751686,-1.0523264578412055,-0.6785018671645265,-0.3808693807541566,0.2525246080764915,-1.122556307417651,0.5653736925370468
-0.3442442584368683,-1.347475526997451,0.4618027974514224,0.10318663653165655,0.007228479601973538,-0.019985966261275148,-0.1363891986264026,0.08889680257056154,-1.9523062333112322,0.8299324757500831
-1.9123101470762873,-0.23347032251038205,0.4446252754424232,1.948295054496946,2.3738043928767123,1.5773724622200498,-0.7684191632154544,-0.6755044681231983,-2.398603269259857,0.5737347287216088
-2.9676524437905947,1.1092007738939087,-1.2647834569040897,0.8515203359547631,1.035682921863771,0.5526990875250055,-1.6838814150464188,1.3975990309747435,-1.1959349873490037,-1.4718169981904452
